Date,Document ID
03/28/2021,BBLS DD XQJ29TRG1
03/25/2021,BBLS DD XDSQ66LO1
03/22/2021,BBLS DD X8BOUM1O1
03/21/2021,BBLS DD X10DMBT81
03/17/2021,BBLS DD XACPDSB01
03/16/2021,BBLS DD X3EF3H9O1
03/11/2021,BBLS DD XV1SSGBG1
03/11/2021,BBLS DD XHSS10401
03/10/2021,BBLS DD XD8G3O781
03/10/2021,BBLS DD XE20HMNO1
03/10/2021,BBLS DD XOKPCR4O1
03/10/2021,BBLS DD XQP0KH401
03/09/2021,BBLS DD XHFT013O1
03/09/2021,BBLS DD XJV5759G1
03/09/2021,BBLS DD XQPLEN181
03/09/2021,BBLS DD XSJND62G1
03/08/2021,BBLS DD XCQ9QPE01
03/08/2021,BBLS DD XS8UEE5G1
03/07/2021,BBLS DD XL8QG801
03/07/2021,BBLS DD XCBN619G1
03/04/2021,BBLS DD XU4CHS201
03/04/2021,BBLS DD XLGBGFQG1
03/03/2021,BBLS DD XUAFC4SG1
03/03/2021,BBLS DD XUSQO7H01
03/03/2021,BBLS DD XEQ239801
03/03/2021,BBLS DD XGT1KTO81
03/03/2021,BBLS DD XHGAO2LO1
03/03/2021,BBLS DD XO9TA6601
03/03/2021,BBLS DD XOD96AB81
03/02/2021,BBLS DD XHOGVFTG1
02/28/2021,BBLS DD XT3COQNO1
02/28/2021,BBLS DD XV8770EO1
02/28/2021,BBLS DD X3M8TRNO1
02/28/2021,BBLS DD X88G4UP01
02/28/2021,BBLS DD XA1IU8K01
02/28/2021,BBLS DD XEMKA1PG1
02/28/2021,BBLS DD XHJ6U0D81
02/28/2021,BBLS DD XJU0O20G1
02/25/2021,BBLS DD XUF5LVGG1
02/25/2021,BBLS DD XVKI4U981
02/25/2021,BBLS DD X7DQRU1O1
02/25/2021,BBLS DD X88RSGM81
02/25/2021,BBLS DD X91F32B81
02/25/2021,BBLS DD XA4A6AE81
02/25/2021,BBLS DD XBMUL4181
02/25/2021,BBLS DD XC2QRPP01
02/25/2021,BBLS DD XCDP96GO1
02/25/2021,BBLS DD XCV9GE901
02/25/2021,BBLS DD XDA1IAI01
02/25/2021,BBLS DD XEERAJ481
02/25/2021,BBLS DD XF7D5UE81
02/25/2021,BBLS DD XFG62T7O1
02/25/2021,BBLS DD XOATH24G1
02/25/2021,BBLS DD XOAUSPCG1
02/25/2021,BBLS DD XPDG10Q01
02/25/2021,BBLS DD XPE6NI781
02/24/2021,BBLS DD XUD35L081
02/24/2021,BBLS DD XA53J2QG1
02/24/2021,BBLS DD XDL566CO1
02/24/2021,BBLS DD XIEA2NB81
02/24/2021,BBLS DD XKV70JOO1
02/24/2021,BBLS DD XMETRFH01
02/24/2021,BBLS DD XOAEMJIO1
02/24/2021,BBLS DD XP79BD681
02/24/2021,BBLS DD XPIK6R2G1
02/24/2021,BBLS DD XQA2JHH01
02/23/2021,BBLS DD X32VHM681
02/23/2021,BBLS DD X51U8FB81
02/23/2021,BBLS DD X5F5R2N01
02/23/2021,BBLS DD X8452LR81
02/23/2021,BBLS DD XE4BOQE81
02/23/2021,BBLS DD XEF7AD101
02/23/2021,BBLS DD XERCP0981
02/23/2021,BBLS DD XGBOT5V01
02/23/2021,BBLS DD X7PMDTO1
02/23/2021,BBLS DD XOV2VAS01
02/23/2021,BBLS DD X2GI2DU01
02/23/2021,BBLS DD XQ6UOCKG1
02/23/2021,BBLS DD X2P4KFAO1
02/21/2021,BBLS DD XTEQ9GHG1
02/21/2021,BBLS DD XU0O11D01
02/21/2021,BBLS DD XVSHULTO1
02/21/2021,BBLS DD X61JFJ4O1
02/21/2021,BBLS DD X7Q9FRG01
02/21/2021,BBLS DD X8S1IPRO1
02/21/2021,BBLS DD X903A1O81
02/21/2021,BBLS DD X9DDTFMG1
02/21/2021,BBLS DD XA4298MO1
02/21/2021,BBLS DD X11QA3N81
02/21/2021,BBLS DD X12J5V181
02/21/2021,BBLS DD XB1EAMS81
02/21/2021,BBLS DD XBMLMQPO1
02/21/2021,BBLS DD XD0K12D01
02/21/2021,BBLS DD XDREEFC81
02/21/2021,BBLS DD XFQ9PC201
02/21/2021,BBLS DD XH4RF2VG1
02/21/2021,BBLS DD XIP5BO181
02/21/2021,BBLS DD XKKQOTIG1
02/21/2021,BBLS DD XSMES2K81
02/21/2021,BBLS DD XT29DP0G1
02/18/2021,BBLS DD XT9LE3401
02/18/2021,BBLS DD XTART1K01
02/18/2021,BBLS DD X317VHOG1
02/18/2021,BBLS DD X5F2A3B01
02/18/2021,BBLS DD X5K5U0NO1
02/18/2021,BBLS DD X7C2GRMO1
02/18/2021,BBLS DD X7U4CH601
02/18/2021,BBLS DD X84CTAMO1
02/18/2021,BBLS DD X9HFP3BO1
02/18/2021,BBLS DD X9S6VQ581
02/18/2021,BBLS DD X9SR911G1
02/18/2021,BBLS DD XBISM6A01
02/18/2021,BBLS DD XBUE9R081
02/18/2021,BBLS DD XD5AGGQ01
02/18/2021,BBLS DD XDC8JPOO1
02/18/2021,BBLS DD X1CV4D601
02/18/2021,BBLS DD XEQ7J3E81
02/18/2021,BBLS DD XFA6LADO1
02/18/2021,BBLS DD XFRNO2S01
02/18/2021,BBLS DD XGF70PAO1
02/18/2021,BBLS DD XGGEJLNG1
02/18/2021,BBLS DD XGNRBIJ81
02/18/2021,BBLS DD XHGMVTS01
02/18/2021,BBLS DD XHSJI6L81
02/18/2021,BBLS DD XI2VP1HG1
02/18/2021,BBLS DD XIA16V2G1
02/18/2021,BBLS DD XJR09I081
02/18/2021,BBLS DD XKEACIO81
02/18/2021,BBLS DD XKLNH5SO1
02/18/2021,BBLS DD XLOG13NO1
02/18/2021,BBLS DD XM0V50T01
02/18/2021,BBLS DD XM334APO1
02/18/2021,BBLS DD XMKLVLK01
02/18/2021,BBLS DD XMLSU17O1
02/18/2021,BBLS DD XO4MMEB81
02/18/2021,BBLS DD XO8JPCVO1
02/18/2021,BBLS DD XP6BO0LG1
02/18/2021,BBLS DD XQNBF8281
02/18/2021,BBLS DD XRQ8N1M81
02/18/2021,BBLS DD XS2ND7M01
02/17/2021,BBLS DD XC6VMT6O1
02/16/2021,BBLS DD XHOOQC7O1
02/15/2021,BBLS DD XN2H2EM81
02/11/2021,BBLS DD XU6CE20O1
02/11/2021,BBLS DD XV9IE5JG1
02/11/2021,BBLS DD X43ATNU81
02/11/2021,BBLS DD X4RPCHM81
02/11/2021,BBLS DD X5BT8K801
02/11/2021,BBLS DD X9OTM6UG1
02/11/2021,BBLS DD X1598NF01
02/11/2021,BBLS DD XCCTS69O1
02/11/2021,BBLS DD XJV5HTM81
02/11/2021,BBLS DD XM23OV381
02/11/2021,BBLS DD XNAI4F0G1
02/10/2021,BBLS DD XIN8GC7G1
02/07/2021,BBLS DD XT415C6O1
02/07/2021,BBLS DD X2TI23601
02/07/2021,BBLS DD XOBP0SC81
02/07/2021,BBLS DD XR35B08G1
02/04/2021,BBLS DD X75152O81
02/04/2021,BBLS DD XG4PGJC81
02/04/2021,BBLS DD XJCKM91O1
02/04/2021,BBLS DD X2NQ1Q381
02/03/2021,BBLS DD XF5RGC501
02/01/2021,BBLS DD XVDOG1U81
01/31/2021,BBLS DD XL4D2J9G1
01/28/2021,BBLS DD X6EGTKF81
01/28/2021,BBLS DD XMC70KS01
01/27/2021,BBLS DD XT6DL5K81
01/27/2021,BBLS DD XVUCAPU01
01/27/2021,BBLS DD XARSM381
01/27/2021,BBLS DD X3MBPK801
01/27/2021,BBLS DD X9886FO01
01/27/2021,BBLS DD XASEEVJ81
01/27/2021,BBLS DD XB0Q3C801
01/27/2021,BBLS DD XC0BHNOO1
01/27/2021,BBLS DD XDJNMP7G1
01/27/2021,BBLS DD XG2DUSL81
01/27/2021,BBLS DD XGVO2P601
01/27/2021,BBLS DD XINC4B781
01/27/2021,BBLS DD XJDLC7P01
01/27/2021,BBLS DD XKAQ1A9O1
01/27/2021,BBLS DD XKI1LJG81
01/27/2021,BBLS DD XLGG53J01
01/27/2021,BBLS DD XLSUONAG1
01/27/2021,BBLS DD X2A0DFGO1
01/27/2021,BBLS DD XNIA88C81
01/27/2021,BBLS DD XPE85PHG1
01/27/2021,BBLS DD XPIOF2H81
01/27/2021,BBLS DD XR869EQ81
01/26/2021,BBLS DD X73H9RG1
01/25/2021,BBLS DD X1TJVVF81
01/19/2021,BBLS DD X3T8H4RG1
01/19/2021,BBLS DD X4FDDJ6O1
