date,cryptocurrency_unscaled,cryptocurrency_monthly,isPartial,scale,cryptocurrency
2016-02-13,23,0.0,,0.0,0.0
2016-02-14,0,0.0,,0.0,0.0
2016-02-15,0,0.0,,0.0,0.0
2016-02-16,0,0.0,,0.0,0.0
2016-02-17,39,0.0,,0.0,0.0
2016-02-18,38,0.0,,0.0,0.0
2016-02-19,20,0.0,,0.0,0.0
2016-02-20,24,0.0,,0.0,0.0
2016-02-21,0,0.0,,0.0,0.0
2016-02-22,0,0.0,,0.0,0.0
2016-02-23,19,0.0,,0.0,0.0
2016-02-24,0,0.0,,0.0,0.0
2016-02-25,0,0.0,,0.0,0.0
2016-02-26,20,0.0,,0.0,0.0
2016-02-27,23,0.0,,0.0,0.0
2016-02-28,23,0.0,,0.0,0.0
2016-02-29,37,0.0,,0.0,0.0
2016-03-01,0,0.0,False,0.0,0.0
2016-03-02,0,0.0,,0.0,0.0
2016-03-03,19,0.0,,0.0,0.0
2016-03-04,100,0.0,,0.0,0.0
2016-03-05,0,0.0,,0.0,0.0
2016-03-06,69,0.0,,0.0,0.0
2016-03-07,20,0.0,,0.0,0.0
2016-03-08,19,0.0,,0.0,0.0
2016-03-09,39,0.0,,0.0,0.0
2016-03-10,20,0.0,,0.0,0.0
2016-03-11,40,0.0,,0.0,0.0
2016-03-12,24,0.0,,0.0,0.0
2016-03-13,23,0.0,,0.0,0.0
2016-03-14,19,0.0,,0.0,0.0
2016-03-15,39,0.0,,0.0,0.0
2016-03-16,20,0.0,,0.0,0.0
2016-03-17,20,0.0,,0.0,0.0
2016-03-18,42,0.0,,0.0,0.0
2016-03-19,24,0.0,,0.0,0.0
2016-03-20,47,0.0,,0.0,0.0
2016-03-21,0,0.0,,0.0,0.0
2016-03-22,0,0.0,,0.0,0.0
2016-03-23,0,0.0,,0.0,0.0
2016-03-24,20,0.0,,0.0,0.0
2016-03-25,87,0.0,,0.0,0.0
2016-03-26,25,0.0,,0.0,0.0
2016-03-27,75,0.0,,0.0,0.0
2016-03-28,40,0.0,,0.0,0.0
2016-03-29,80,0.0,,0.0,0.0
2016-03-30,60,0.0,,0.0,0.0
2016-03-31,20,0.0,,0.0,0.0
2016-04-01,25,0.0,False,0.0,0.0
2016-04-02,57,0.0,,0.0,0.0
2016-04-03,28,0.0,,0.0,0.0
2016-04-04,0,0.0,,0.0,0.0
2016-04-05,0,0.0,,0.0,0.0
2016-04-06,0,0.0,,0.0,0.0
2016-04-07,24,0.0,,0.0,0.0
2016-04-08,24,0.0,,0.0,0.0
2016-04-09,56,0.0,,0.0,0.0
2016-04-10,56,0.0,,0.0,0.0
2016-04-11,47,0.0,,0.0,0.0
2016-04-12,47,0.0,,0.0,0.0
2016-04-13,24,0.0,,0.0,0.0
2016-04-14,48,0.0,,0.0,0.0
2016-04-15,100,0.0,,0.0,0.0
2016-04-16,30,0.0,,0.0,0.0
2016-04-17,0,0.0,,0.0,0.0
2016-04-18,0,0.0,,0.0,0.0
2016-04-19,47,0.0,,0.0,0.0
2016-04-20,0,0.0,,0.0,0.0
2016-04-21,70,0.0,,0.0,0.0
2016-04-22,0,0.0,,0.0,0.0
2016-04-23,29,0.0,,0.0,0.0
2016-04-24,0,0.0,,0.0,0.0
2016-04-25,23,0.0,,0.0,0.0
2016-04-26,23,0.0,,0.0,0.0
2016-04-27,0,0.0,,0.0,0.0
2016-04-28,47,0.0,,0.0,0.0
2016-04-29,24,0.0,,0.0,0.0
2016-04-30,57,0.0,,0.0,0.0
2016-05-01,32,0.0,False,0.0,0.0
2016-05-02,53,0.0,,0.0,0.0
2016-05-03,26,0.0,,0.0,0.0
2016-05-04,27,0.0,,0.0,0.0
2016-05-05,83,0.0,,0.0,0.0
2016-05-06,57,0.0,,0.0,0.0
2016-05-07,0,0.0,,0.0,0.0
2016-05-08,68,0.0,,0.0,0.0
2016-05-09,27,0.0,,0.0,0.0
2016-05-10,27,0.0,,0.0,0.0
2016-05-11,0,0.0,,0.0,0.0
2016-05-12,83,0.0,,0.0,0.0
2016-05-13,0,0.0,,0.0,0.0
2016-05-14,0,0.0,,0.0,0.0
2016-05-15,34,0.0,,0.0,0.0
2016-05-16,0,0.0,,0.0,0.0
2016-05-17,0,0.0,,0.0,0.0
2016-05-18,28,0.0,,0.0,0.0
2016-05-19,84,0.0,,0.0,0.0
2016-05-20,0,0.0,,0.0,0.0
2016-05-21,34,0.0,,0.0,0.0
2016-05-22,0,0.0,,0.0,0.0
2016-05-23,82,0.0,,0.0,0.0
2016-05-24,84,0.0,,0.0,0.0
2016-05-25,0,0.0,,0.0,0.0
2016-05-26,29,0.0,,0.0,0.0
2016-05-27,30,0.0,,0.0,0.0
2016-05-28,71,0.0,,0.0,0.0
2016-05-29,72,0.0,,0.0,0.0
2016-05-30,100,0.0,,0.0,0.0
2016-05-31,28,0.0,,0.0,0.0
2016-06-01,27,1.0,False,0.01,0.27
2016-06-02,14,1.0,,0.01,0.14
2016-06-03,14,1.0,,0.01,0.14
2016-06-04,0,1.0,,0.01,0.0
2016-06-05,16,1.0,,0.01,0.16
2016-06-06,13,1.0,,0.01,0.13
2016-06-07,27,1.0,,0.01,0.27
2016-06-08,41,1.0,,0.01,0.41000000000000003
2016-06-09,56,1.0,,0.01,0.56
2016-06-10,29,1.0,,0.01,0.29
2016-06-11,16,1.0,,0.01,0.16
2016-06-12,16,1.0,,0.01,0.16
2016-06-13,41,1.0,,0.01,0.41000000000000003
2016-06-14,27,1.0,,0.01,0.27
2016-06-15,28,1.0,,0.01,0.28
2016-06-16,14,1.0,,0.01,0.14
2016-06-17,100,1.0,,0.01,1.0
2016-06-18,17,1.0,,0.01,0.17
2016-06-19,51,1.0,,0.01,0.51
2016-06-20,28,1.0,,0.01,0.28
2016-06-21,28,1.0,,0.01,0.28
2016-06-22,0,1.0,,0.01,0.0
2016-06-23,14,1.0,,0.01,0.14
2016-06-24,0,1.0,,0.01,0.0
2016-06-25,50,1.0,,0.01,0.5
2016-06-26,17,1.0,,0.01,0.17
2016-06-27,14,1.0,,0.01,0.14
2016-06-28,0,1.0,,0.01,0.0
2016-06-29,14,1.0,,0.01,0.14
2016-06-30,14,1.0,,0.01,0.14
2016-07-01,26,0.0,False,0.0,0.0
2016-07-02,30,0.0,,0.0,0.0
2016-07-03,31,0.0,,0.0,0.0
2016-07-04,30,0.0,,0.0,0.0
2016-07-05,53,0.0,,0.0,0.0
2016-07-06,50,0.0,,0.0,0.0
2016-07-07,76,0.0,,0.0,0.0
2016-07-08,26,0.0,,0.0,0.0
2016-07-09,29,0.0,,0.0,0.0
2016-07-10,29,0.0,,0.0,0.0
2016-07-11,76,0.0,,0.0,0.0
2016-07-12,51,0.0,,0.0,0.0
2016-07-13,78,0.0,,0.0,0.0
2016-07-14,24,0.0,,0.0,0.0
2016-07-15,0,0.0,,0.0,0.0
2016-07-16,59,0.0,,0.0,0.0
2016-07-17,30,0.0,,0.0,0.0
2016-07-18,25,0.0,,0.0,0.0
2016-07-19,50,0.0,,0.0,0.0
2016-07-20,26,0.0,,0.0,0.0
2016-07-21,0,0.0,,0.0,0.0
2016-07-22,52,0.0,,0.0,0.0
2016-07-23,30,0.0,,0.0,0.0
2016-07-24,29,0.0,,0.0,0.0
2016-07-25,25,0.0,,0.0,0.0
2016-07-26,99,0.0,,0.0,0.0
2016-07-27,50,0.0,,0.0,0.0
2016-07-28,100,0.0,,0.0,0.0
2016-07-29,51,0.0,,0.0,0.0
2016-07-30,58,0.0,,0.0,0.0
2016-07-31,58,0.0,,0.0,0.0
2016-08-01,23,1.0,False,0.01,0.23
2016-08-02,47,1.0,,0.01,0.47000000000000003
2016-08-03,47,1.0,,0.01,0.47000000000000003
2016-08-04,0,1.0,,0.01,0.0
2016-08-05,25,1.0,,0.01,0.25
2016-08-06,88,1.0,,0.01,0.88
2016-08-07,29,1.0,,0.01,0.29
2016-08-08,0,1.0,,0.01,0.0
2016-08-09,0,1.0,,0.01,0.0
2016-08-10,25,1.0,,0.01,0.25
2016-08-11,0,1.0,,0.01,0.0
2016-08-12,0,1.0,,0.01,0.0
2016-08-13,29,1.0,,0.01,0.29
2016-08-14,0,1.0,,0.01,0.0
2016-08-15,100,1.0,,0.01,1.0
2016-08-16,0,1.0,,0.01,0.0
2016-08-17,50,1.0,,0.01,0.5
2016-08-18,52,1.0,,0.01,0.52
2016-08-19,52,1.0,,0.01,0.52
2016-08-20,29,1.0,,0.01,0.29
2016-08-21,59,1.0,,0.01,0.59
2016-08-22,50,1.0,,0.01,0.5
2016-08-23,25,1.0,,0.01,0.25
2016-08-24,0,1.0,,0.01,0.0
2016-08-25,0,1.0,,0.01,0.0
2016-08-26,24,1.0,,0.01,0.24
2016-08-27,54,1.0,,0.01,0.54
2016-08-28,0,1.0,,0.01,0.0
2016-08-29,23,1.0,,0.01,0.23
2016-08-30,23,1.0,,0.01,0.23
2016-08-31,68,1.0,,0.01,0.68
2016-09-01,52,0.0,False,0.0,0.0
2016-09-02,80,0.0,,0.0,0.0
2016-09-03,30,0.0,,0.0,0.0
2016-09-04,95,0.0,,0.0,0.0
2016-09-05,58,0.0,,0.0,0.0
2016-09-06,25,0.0,,0.0,0.0
2016-09-07,50,0.0,,0.0,0.0
2016-09-08,25,0.0,,0.0,0.0
2016-09-09,51,0.0,,0.0,0.0
2016-09-10,89,0.0,,0.0,0.0
2016-09-11,0,0.0,,0.0,0.0
2016-09-12,75,0.0,,0.0,0.0
2016-09-13,25,0.0,,0.0,0.0
2016-09-14,25,0.0,,0.0,0.0
2016-09-15,100,0.0,,0.0,0.0
2016-09-16,26,0.0,,0.0,0.0
2016-09-17,30,0.0,,0.0,0.0
2016-09-18,28,0.0,,0.0,0.0
2016-09-19,49,0.0,,0.0,0.0
2016-09-20,75,0.0,,0.0,0.0
2016-09-21,76,0.0,,0.0,0.0
2016-09-22,76,0.0,,0.0,0.0
2016-09-23,26,0.0,,0.0,0.0
2016-09-24,62,0.0,,0.0,0.0
2016-09-25,0,0.0,,0.0,0.0
2016-09-26,25,0.0,,0.0,0.0
2016-09-27,74,0.0,,0.0,0.0
2016-09-28,50,0.0,,0.0,0.0
2016-09-29,25,0.0,,0.0,0.0
2016-09-30,0,0.0,,0.0,0.0
2016-10-01,0,0.0,False,0.0,0.0
2016-10-02,19,0.0,,0.0,0.0
2016-10-03,33,0.0,,0.0,0.0
2016-10-04,0,0.0,,0.0,0.0
2016-10-05,33,0.0,,0.0,0.0
2016-10-06,0,0.0,,0.0,0.0
2016-10-07,51,0.0,,0.0,0.0
2016-10-08,40,0.0,,0.0,0.0
2016-10-09,39,0.0,,0.0,0.0
2016-10-10,51,0.0,,0.0,0.0
2016-10-11,17,0.0,,0.0,0.0
2016-10-12,0,0.0,,0.0,0.0
2016-10-13,50,0.0,,0.0,0.0
2016-10-14,35,0.0,,0.0,0.0
2016-10-15,41,0.0,,0.0,0.0
2016-10-16,39,0.0,,0.0,0.0
2016-10-17,0,0.0,,0.0,0.0
2016-10-18,66,0.0,,0.0,0.0
2016-10-19,100,0.0,,0.0,0.0
2016-10-20,66,0.0,,0.0,0.0
2016-10-21,0,0.0,,0.0,0.0
2016-10-22,41,0.0,,0.0,0.0
2016-10-23,60,0.0,,0.0,0.0
2016-10-24,49,0.0,,0.0,0.0
2016-10-25,16,0.0,,0.0,0.0
2016-10-26,33,0.0,,0.0,0.0
2016-10-27,0,0.0,,0.0,0.0
2016-10-28,52,0.0,,0.0,0.0
2016-10-29,0,0.0,,0.0,0.0
2016-10-30,58,0.0,,0.0,0.0
2016-10-31,0,0.0,,0.0,0.0
2016-11-01,18,1.0,False,0.01,0.18
2016-11-02,100,1.0,,0.01,1.0
2016-11-03,32,1.0,,0.01,0.32
2016-11-04,35,1.0,,0.01,0.35000000000000003
2016-11-05,41,1.0,,0.01,0.41000000000000003
2016-11-06,0,1.0,,0.01,0.0
2016-11-07,33,1.0,,0.01,0.33
2016-11-08,0,1.0,,0.01,0.0
2016-11-09,40,1.0,,0.01,0.4
2016-11-10,0,1.0,,0.01,0.0
2016-11-11,18,1.0,,0.01,0.18
2016-11-12,61,1.0,,0.01,0.61
2016-11-13,20,1.0,,0.01,0.2
2016-11-14,0,1.0,,0.01,0.0
2016-11-15,33,1.0,,0.01,0.33
2016-11-16,33,1.0,,0.01,0.33
2016-11-17,17,1.0,,0.01,0.17
2016-11-18,52,1.0,,0.01,0.52
2016-11-19,0,1.0,,0.01,0.0
2016-11-20,0,1.0,,0.01,0.0
2016-11-21,17,1.0,,0.01,0.17
2016-11-22,17,1.0,,0.01,0.17
2016-11-23,18,1.0,,0.01,0.18
2016-11-24,20,1.0,,0.01,0.2
2016-11-25,19,1.0,,0.01,0.19
2016-11-26,19,1.0,,0.01,0.19
2016-11-27,19,1.0,,0.01,0.19
2016-11-28,30,1.0,,0.01,0.3
2016-11-29,61,1.0,,0.01,0.61
2016-11-30,0,1.0,,0.01,0.0
2016-12-01,0,0.0,False,0.0,0.0
2016-12-02,68,0.0,,0.0,0.0
2016-12-03,20,0.0,,0.0,0.0
2016-12-04,38,0.0,,0.0,0.0
2016-12-05,0,0.0,,0.0,0.0
2016-12-06,48,0.0,,0.0,0.0
2016-12-07,100,0.0,,0.0,0.0
2016-12-08,34,0.0,,0.0,0.0
2016-12-09,17,0.0,,0.0,0.0
2016-12-10,21,0.0,,0.0,0.0
2016-12-11,20,0.0,,0.0,0.0
2016-12-12,33,0.0,,0.0,0.0
2016-12-13,33,0.0,,0.0,0.0
2016-12-14,0,0.0,,0.0,0.0
2016-12-15,17,0.0,,0.0,0.0
2016-12-16,0,0.0,,0.0,0.0
2016-12-17,62,0.0,,0.0,0.0
2016-12-18,0,0.0,,0.0,0.0
2016-12-19,0,0.0,,0.0,0.0
2016-12-20,36,0.0,,0.0,0.0
2016-12-21,19,0.0,,0.0,0.0
2016-12-22,95,0.0,,0.0,0.0
2016-12-23,19,0.0,,0.0,0.0
2016-12-24,22,0.0,,0.0,0.0
2016-12-25,46,0.0,,0.0,0.0
2016-12-26,21,0.0,,0.0,0.0
2016-12-27,74,0.0,,0.0,0.0
2016-12-28,92,0.0,,0.0,0.0
2016-12-29,54,0.0,,0.0,0.0
2016-12-30,57,0.0,,0.0,0.0
2016-12-31,20,0.0,,0.0,0.0
2017-01-01,0,1.0,False,0.01,0.0
2017-01-02,43,1.0,,0.01,0.43
2017-01-03,81,1.0,,0.01,0.81
2017-01-04,100,1.0,,0.01,1.0
2017-01-05,81,1.0,,0.01,0.81
2017-01-06,82,1.0,,0.01,0.8200000000000001
2017-01-07,23,1.0,,0.01,0.23
2017-01-08,23,1.0,,0.01,0.23
2017-01-09,38,1.0,,0.01,0.38
2017-01-10,38,1.0,,0.01,0.38
2017-01-11,19,1.0,,0.01,0.19
2017-01-12,39,1.0,,0.01,0.39
2017-01-13,79,1.0,,0.01,0.79
2017-01-14,46,1.0,,0.01,0.46
2017-01-15,45,1.0,,0.01,0.45
2017-01-16,80,1.0,,0.01,0.8
2017-01-17,19,1.0,,0.01,0.19
2017-01-18,58,1.0,,0.01,0.58
2017-01-19,58,1.0,,0.01,0.58
2017-01-20,58,1.0,,0.01,0.58
2017-01-21,23,1.0,,0.01,0.23
2017-01-22,0,1.0,,0.01,0.0
2017-01-23,55,1.0,,0.01,0.55
2017-01-24,19,1.0,,0.01,0.19
2017-01-25,96,1.0,,0.01,0.96
2017-01-26,38,1.0,,0.01,0.38
2017-01-27,59,1.0,,0.01,0.59
2017-01-28,70,1.0,,0.01,0.7000000000000001
2017-01-29,23,1.0,,0.01,0.23
2017-01-30,0,1.0,,0.01,0.0
2017-01-31,74,1.0,,0.01,0.74
2017-02-01,81,1.0,False,0.01,0.81
2017-02-02,0,1.0,,0.01,0.0
2017-02-03,51,1.0,,0.01,0.51
2017-02-04,40,1.0,,0.01,0.4
2017-02-05,39,1.0,,0.01,0.39
2017-02-06,16,1.0,,0.01,0.16
2017-02-07,65,1.0,,0.01,0.65
2017-02-08,17,1.0,,0.01,0.17
2017-02-09,50,1.0,,0.01,0.5
2017-02-10,34,1.0,,0.01,0.34
2017-02-11,0,1.0,,0.01,0.0
2017-02-12,60,1.0,,0.01,0.6
2017-02-13,16,1.0,,0.01,0.16
2017-02-14,100,1.0,,0.01,1.0
2017-02-15,51,1.0,,0.01,0.51
2017-02-16,33,1.0,,0.01,0.33
2017-02-17,66,1.0,,0.01,0.66
2017-02-18,19,1.0,,0.01,0.19
2017-02-19,20,1.0,,0.01,0.2
2017-02-20,69,1.0,,0.01,0.6900000000000001
2017-02-21,49,1.0,,0.01,0.49
2017-02-22,33,1.0,,0.01,0.33
2017-02-23,17,1.0,,0.01,0.17
2017-02-24,51,1.0,,0.01,0.51
2017-02-25,60,1.0,,0.01,0.6
2017-02-26,97,1.0,,0.01,0.97
2017-02-27,76,1.0,,0.01,0.76
2017-02-28,78,1.0,,0.01,0.78
2017-03-01,43,2.0,False,0.02,0.86
2017-03-02,18,2.0,,0.02,0.36
2017-03-03,19,2.0,,0.02,0.38
2017-03-04,11,2.0,,0.02,0.22
2017-03-05,44,2.0,,0.02,0.88
2017-03-06,26,2.0,,0.02,0.52
2017-03-07,17,2.0,,0.02,0.34
2017-03-08,18,2.0,,0.02,0.36
2017-03-09,9,2.0,,0.02,0.18
2017-03-10,9,2.0,,0.02,0.18
2017-03-11,22,2.0,,0.02,0.44
2017-03-12,20,2.0,,0.02,0.4
2017-03-13,60,2.0,,0.02,1.2
2017-03-14,46,2.0,,0.02,0.92
2017-03-15,65,2.0,,0.02,1.3
2017-03-16,83,2.0,,0.02,1.6600000000000001
2017-03-17,68,2.0,,0.02,1.36
2017-03-18,100,2.0,,0.02,2.0
2017-03-19,55,2.0,,0.02,1.1
2017-03-20,83,2.0,,0.02,1.6600000000000001
2017-03-21,83,2.0,,0.02,1.6600000000000001
2017-03-22,74,2.0,,0.02,1.48
2017-03-23,9,2.0,,0.02,0.18
2017-03-24,37,2.0,,0.02,0.74
2017-03-25,79,2.0,,0.02,1.58
2017-03-26,66,2.0,,0.02,1.32
2017-03-27,18,2.0,,0.02,0.36
2017-03-28,37,2.0,,0.02,0.74
2017-03-29,66,2.0,,0.02,1.32
2017-03-30,57,2.0,,0.02,1.1400000000000001
2017-03-31,38,2.0,,0.02,0.76
2017-04-01,24,2.0,False,0.02,0.48
2017-04-02,57,2.0,,0.02,1.1400000000000001
2017-04-03,53,2.0,,0.02,1.06
2017-04-04,66,2.0,,0.02,1.32
2017-04-05,100,2.0,,0.02,2.0
2017-04-06,47,2.0,,0.02,0.9400000000000001
2017-04-07,63,2.0,,0.02,1.26
2017-04-08,33,2.0,,0.02,0.66
2017-04-09,25,2.0,,0.02,0.5
2017-04-10,27,2.0,,0.02,0.54
2017-04-11,21,2.0,,0.02,0.42
2017-04-12,54,2.0,,0.02,1.08
2017-04-13,28,2.0,,0.02,0.56
2017-04-14,52,2.0,,0.02,1.04
2017-04-15,68,2.0,,0.02,1.36
2017-04-16,9,2.0,,0.02,0.18
2017-04-17,41,2.0,,0.02,0.8200000000000001
2017-04-18,40,2.0,,0.02,0.8
2017-04-19,13,2.0,,0.02,0.26
2017-04-20,54,2.0,,0.02,1.08
2017-04-21,42,2.0,,0.02,0.84
2017-04-22,33,2.0,,0.02,0.66
2017-04-23,91,2.0,,0.02,1.82
2017-04-24,60,2.0,,0.02,1.2
2017-04-25,66,2.0,,0.02,1.32
2017-04-26,60,2.0,,0.02,1.2
2017-04-27,33,2.0,,0.02,0.66
2017-04-28,90,2.0,,0.02,1.8
2017-04-29,49,2.0,,0.02,0.98
2017-04-30,73,2.0,,0.02,1.46
2017-05-01,8,7.0,False,0.07,0.56
2017-05-02,13,7.0,,0.07,0.9100000000000001
2017-05-03,17,7.0,,0.07,1.1900000000000002
2017-05-04,25,7.0,,0.07,1.7500000000000002
2017-05-05,25,7.0,,0.07,1.7500000000000002
2017-05-06,18,7.0,,0.07,1.2600000000000002
2017-05-07,28,7.0,,0.07,1.9600000000000002
2017-05-08,32,7.0,,0.07,2.24
2017-05-09,21,7.0,,0.07,1.4700000000000002
2017-05-10,34,7.0,,0.07,2.3800000000000003
2017-05-11,36,7.0,,0.07,2.5200000000000005
2017-05-12,27,7.0,,0.07,1.8900000000000001
2017-05-13,22,7.0,,0.07,1.54
2017-05-14,25,7.0,,0.07,1.7500000000000002
2017-05-15,28,7.0,,0.07,1.9600000000000002
2017-05-16,24,7.0,,0.07,1.6800000000000002
2017-05-17,33,7.0,,0.07,2.31
2017-05-18,24,7.0,,0.07,1.6800000000000002
2017-05-19,31,7.0,,0.07,2.1700000000000004
2017-05-20,21,7.0,,0.07,1.4700000000000002
2017-05-21,40,7.0,,0.07,2.8000000000000003
2017-05-22,93,7.0,,0.07,6.510000000000001
2017-05-23,62,7.0,,0.07,4.340000000000001
2017-05-24,95,7.0,,0.07,6.65
2017-05-25,100,7.0,,0.07,7.000000000000001
2017-05-26,71,7.0,,0.07,4.970000000000001
2017-05-27,64,7.0,,0.07,4.48
2017-05-28,60,7.0,,0.07,4.2
2017-05-29,59,7.0,,0.07,4.130000000000001
2017-05-30,71,7.0,,0.07,4.970000000000001
2017-05-31,60,7.0,,0.07,4.2
2017-06-01,58,14.0,False,0.14,8.120000000000001
2017-06-02,35,14.0,,0.14,4.9
2017-06-03,33,14.0,,0.14,4.62
2017-06-04,58,14.0,,0.14,8.120000000000001
2017-06-05,76,14.0,,0.14,10.64
2017-06-06,77,14.0,,0.14,10.780000000000001
2017-06-07,74,14.0,,0.14,10.360000000000001
2017-06-08,50,14.0,,0.14,7.000000000000001
2017-06-09,56,14.0,,0.14,7.840000000000001
2017-06-10,45,14.0,,0.14,6.300000000000001
2017-06-11,69,14.0,,0.14,9.66
2017-06-12,74,14.0,,0.14,10.360000000000001
2017-06-13,84,14.0,,0.14,11.760000000000002
2017-06-14,100,14.0,,0.14,14.000000000000002
2017-06-15,60,14.0,,0.14,8.4
2017-06-16,55,14.0,,0.14,7.700000000000001
2017-06-17,96,14.0,,0.14,13.440000000000001
2017-06-18,48,14.0,,0.14,6.720000000000001
2017-06-19,78,14.0,,0.14,10.920000000000002
2017-06-20,92,14.0,,0.14,12.88
2017-06-21,71,14.0,,0.14,9.940000000000001
2017-06-22,72,14.0,,0.14,10.080000000000002
2017-06-23,88,14.0,,0.14,12.32
2017-06-24,60,14.0,,0.14,8.4
2017-06-25,68,14.0,,0.14,9.520000000000001
2017-06-26,86,14.0,,0.14,12.040000000000001
2017-06-27,78,14.0,,0.14,10.920000000000002
2017-06-28,87,14.0,,0.14,12.180000000000001
2017-06-29,66,14.0,,0.14,9.24
2017-06-30,41,14.0,,0.14,5.74
2017-07-01,74,11.0,False,0.11,8.14
2017-07-02,63,11.0,,0.11,6.93
2017-07-03,52,11.0,,0.11,5.72
2017-07-04,66,11.0,,0.11,7.26
2017-07-05,71,11.0,,0.11,7.81
2017-07-06,77,11.0,,0.11,8.47
2017-07-07,84,11.0,,0.11,9.24
2017-07-08,82,11.0,,0.11,9.02
2017-07-09,71,11.0,,0.11,7.81
2017-07-10,96,11.0,,0.11,10.56
2017-07-11,100,11.0,,0.11,11.0
2017-07-12,82,11.0,,0.11,9.02
2017-07-13,67,11.0,,0.11,7.37
2017-07-14,89,11.0,,0.11,9.790000000000001
2017-07-15,66,11.0,,0.11,7.26
2017-07-16,85,11.0,,0.11,9.35
2017-07-17,73,11.0,,0.11,8.03
2017-07-18,74,11.0,,0.11,8.14
2017-07-19,64,11.0,,0.11,7.04
2017-07-20,87,11.0,,0.11,9.57
2017-07-21,79,11.0,,0.11,8.69
2017-07-22,84,11.0,,0.11,9.24
2017-07-23,62,11.0,,0.11,6.82
2017-07-24,77,11.0,,0.11,8.47
2017-07-25,70,11.0,,0.11,7.7
2017-07-26,84,11.0,,0.11,9.24
2017-07-27,68,11.0,,0.11,7.48
2017-07-28,69,11.0,,0.11,7.59
2017-07-29,43,11.0,,0.11,4.73
2017-07-30,64,11.0,,0.11,7.04
2017-07-31,60,11.0,,0.11,6.6
2017-08-01,45,16.0,False,0.16,7.2
2017-08-02,52,16.0,,0.16,8.32
2017-08-03,53,16.0,,0.16,8.48
2017-08-04,38,16.0,,0.16,6.08
2017-08-05,57,16.0,,0.16,9.120000000000001
2017-08-06,54,16.0,,0.16,8.64
2017-08-07,72,16.0,,0.16,11.52
2017-08-08,63,16.0,,0.16,10.08
2017-08-09,69,16.0,,0.16,11.040000000000001
2017-08-10,72,16.0,,0.16,11.52
2017-08-11,81,16.0,,0.16,12.96
2017-08-12,62,16.0,,0.16,9.92
2017-08-13,83,16.0,,0.16,13.280000000000001
2017-08-14,93,16.0,,0.16,14.88
2017-08-15,77,16.0,,0.16,12.32
2017-08-16,79,16.0,,0.16,12.64
2017-08-17,69,16.0,,0.16,11.040000000000001
2017-08-18,59,16.0,,0.16,9.44
2017-08-19,60,16.0,,0.16,9.6
2017-08-20,62,16.0,,0.16,9.92
2017-08-21,64,16.0,,0.16,10.24
2017-08-22,71,16.0,,0.16,11.36
2017-08-23,64,16.0,,0.16,10.24
2017-08-24,62,16.0,,0.16,9.92
2017-08-25,74,16.0,,0.16,11.84
2017-08-26,46,16.0,,0.16,7.36
2017-08-27,61,16.0,,0.16,9.76
2017-08-28,66,16.0,,0.16,10.56
2017-08-29,77,16.0,,0.16,12.32
2017-08-30,94,16.0,,0.16,15.040000000000001
2017-08-31,100,16.0,,0.16,16.0
2017-09-01,96,15.0,False,0.15,14.399999999999999
2017-09-02,100,15.0,,0.15,15.0
2017-09-03,84,15.0,,0.15,12.6
2017-09-04,86,15.0,,0.15,12.9
2017-09-05,75,15.0,,0.15,11.25
2017-09-06,59,15.0,,0.15,8.85
2017-09-07,47,15.0,,0.15,7.05
2017-09-08,65,15.0,,0.15,9.75
2017-09-09,53,15.0,,0.15,7.949999999999999
2017-09-10,59,15.0,,0.15,8.85
2017-09-11,36,15.0,,0.15,5.3999999999999995
2017-09-12,60,15.0,,0.15,9.0
2017-09-13,61,15.0,,0.15,9.15
2017-09-14,84,15.0,,0.15,12.6
2017-09-15,69,15.0,,0.15,10.35
2017-09-16,50,15.0,,0.15,7.5
2017-09-17,45,15.0,,0.15,6.75
2017-09-18,47,15.0,,0.15,7.05
2017-09-19,53,15.0,,0.15,7.949999999999999
2017-09-20,40,15.0,,0.15,6.0
2017-09-21,44,15.0,,0.15,6.6
2017-09-22,50,15.0,,0.15,7.5
2017-09-23,40,15.0,,0.15,6.0
2017-09-24,34,15.0,,0.15,5.1
2017-09-25,41,15.0,,0.15,6.1499999999999995
2017-09-26,40,15.0,,0.15,6.0
2017-09-27,57,15.0,,0.15,8.549999999999999
2017-09-28,46,15.0,,0.15,6.8999999999999995
2017-09-29,42,15.0,,0.15,6.3
2017-09-30,19,15.0,,0.15,2.85
2017-10-01,62,15.0,False,0.15,9.299999999999999
2017-10-02,61,15.0,,0.15,9.15
2017-10-03,70,15.0,,0.15,10.5
2017-10-04,63,15.0,,0.15,9.45
2017-10-05,67,15.0,,0.15,10.049999999999999
2017-10-06,48,15.0,,0.15,7.199999999999999
2017-10-07,31,15.0,,0.15,4.6499999999999995
2017-10-08,39,15.0,,0.15,5.85
2017-10-09,63,15.0,,0.15,9.45
2017-10-10,57,15.0,,0.15,8.549999999999999
2017-10-11,53,15.0,,0.15,7.949999999999999
2017-10-12,66,15.0,,0.15,9.9
2017-10-13,89,15.0,,0.15,13.35
2017-10-14,92,15.0,,0.15,13.799999999999999
2017-10-15,72,15.0,,0.15,10.799999999999999
2017-10-16,71,15.0,,0.15,10.65
2017-10-17,100,15.0,,0.15,15.0
2017-10-18,94,15.0,,0.15,14.1
2017-10-19,86,15.0,,0.15,12.9
2017-10-20,79,15.0,,0.15,11.85
2017-10-21,66,15.0,,0.15,9.9
