Date,Last Price
6/10/2020,0.9438
6/9/2020,0.9508
6/8/2020,0.9576
6/5/2020,0.9623
6/4/2020,0.9555
6/3/2020,0.9612
6/2/2020,0.9624
6/1/2020,0.9609
5/29/2020,0.9616
5/28/2020,0.9642
5/27/2020,0.9684
5/26/2020,0.9656
5/25/2020,0.9719
5/22/2020,0.9712
5/21/2020,0.9705
5/20/2020,0.9651
5/19/2020,0.9713
5/18/2020,0.9712
5/15/2020,0.9715
5/14/2020,0.9731
5/13/2020,0.9721
5/12/2020,0.9695
5/11/2020,0.973
5/8/2020,0.9713
5/7/2020,0.9731
5/6/2020,0.9749
5/5/2020,0.9727
5/4/2020,0.965
5/1/2020,0.9614
4/30/2020,0.9653
4/29/2020,0.9737
4/28/2020,0.9752
4/27/2020,0.9752
4/24/2020,0.973
4/23/2020,0.976
4/22/2020,0.9713
4/21/2020,0.9698
4/20/2020,0.968
4/17/2020,0.9666
4/16/2020,0.9703
4/15/2020,0.9646
4/14/2020,0.96
4/13/2020,0.9674
4/10/2020,0.9662
4/9/2020,0.9661
4/8/2020,0.9718
4/7/2020,0.9694
4/6/2020,0.9788
4/3/2020,0.9773
4/2/2020,0.974
4/1/2020,0.966
3/31/2020,0.9611
3/30/2020,0.9583
3/27/2020,0.9517
3/26/2020,0.962
3/25/2020,0.9773
3/24/2020,0.9815
3/23/2020,0.9848
3/20/2020,0.9869
3/19/2020,0.986
3/18/2020,0.9683
3/17/2020,0.9613
3/16/2020,0.947
3/13/2020,0.9517
3/12/2020,0.9438
3/11/2020,0.9385
3/10/2020,0.94
3/9/2020,0.9252
3/6/2020,0.9383
3/5/2020,0.9456
3/4/2020,0.9566
3/3/2020,0.9564
3/2/2020,0.9593
2/28/2020,0.9649
2/27/2020,0.9677
2/26/2020,0.9768
2/25/2020,0.9761
2/24/2020,0.9791
2/21/2020,0.9782
2/20/2020,0.9841
2/19/2020,0.9841
2/18/2020,0.9832
2/17/2020,0.9808
2/14/2020,0.9823
2/13/2020,0.9793
2/12/2020,0.9782
2/11/2020,0.9759
2/10/2020,0.9773
2/7/2020,0.9777
2/6/2020,0.9748
2/5/2020,0.9735
2/4/2020,0.9692
2/3/2020,0.9659
1/31/2020,0.9634
1/30/2020,0.9695
1/29/2020,0.9732
1/28/2020,0.9731
1/27/2020,0.9696
1/24/2020,0.9716
1/23/2020,0.9689
1/22/2020,0.9678
1/21/2020,0.9687
1/20/2020,0.9684
1/17/2020,0.9679
1/16/2020,0.9647
1/15/2020,0.9641
1/14/2020,0.9674
1/13/2020,0.9707
1/10/2020,0.9726
1/9/2020,0.9732
1/8/2020,0.9739
1/7/2020,0.9702
1/6/2020,0.9684
1/3/2020,0.9729
1/2/2020,0.9715
1/1/2020,0.967
12/31/2019,0.9666
12/30/2019,0.9694
12/27/2019,0.975
12/26/2019,0.9811
12/25/2019,0.9804
12/24/2019,0.9803
12/23/2019,0.9819
12/20/2019,0.9828
12/19/2019,0.9785
12/18/2019,0.9804
12/17/2019,0.9809
12/16/2019,0.9824
12/13/2019,0.9842
12/12/2019,0.985
12/11/2019,0.9833
12/10/2019,0.9844
12/9/2019,0.9881
12/6/2019,0.9909
12/5/2019,0.9872
12/4/2019,0.9885
12/3/2019,0.9871
12/2/2019,0.9913
11/29/2019,1.0002
11/28/2019,0.9986
11/27/2019,0.9993
11/26/2019,0.997
11/25/2019,0.9965
11/22/2019,0.9976
11/21/2019,0.9931
11/20/2019,0.9909
11/19/2019,0.9905
11/18/2019,0.9896
11/15/2019,0.99
11/14/2019,0.988
11/13/2019,0.9901
11/12/2019,0.9931
11/11/2019,0.9934
11/8/2019,0.9974
11/7/2019,0.9951
11/6/2019,0.9928
11/5/2019,0.9929
11/4/2019,0.9879
11/1/2019,0.9857
10/31/2019,0.9864
10/30/2019,0.9894
10/29/2019,0.994
10/28/2019,0.9946
10/25/2019,0.9947
10/24/2019,0.9921
10/23/2019,0.9906
10/22/2019,0.9895
10/21/2019,0.9859
10/18/2019,0.9854
10/17/2019,0.988
10/16/2019,0.9953
10/15/2019,0.9988
10/14/2019,0.9973
10/11/2019,0.9974
10/10/2019,0.997
10/9/2019,0.9959
10/8/2019,0.9927
10/7/2019,0.9948
10/4/2019,0.9958
10/3/2019,0.9991
10/2/2019,0.9969
10/1/2019,0.9935
9/30/2019,0.9977
9/27/2019,0.9909
9/26/2019,0.9936
9/25/2019,0.9918
9/24/2019,0.9855
9/23/2019,0.9899
9/20/2019,0.9909
9/19/2019,0.9927
9/18/2019,0.9974
9/17/2019,0.9931
9/16/2019,0.9928
9/13/2019,0.9904
9/12/2019,0.9904
9/11/2019,0.9929
9/10/2019,0.9921
9/9/2019,0.9921
9/6/2019,0.9875
9/5/2019,0.9858
9/4/2019,0.9807
9/3/2019,0.9871
9/2/2019,0.9907
8/30/2019,0.9904
8/29/2019,0.9866
8/28/2019,0.9818
8/27/2019,0.9815
8/26/2019,0.9786
8/23/2019,0.9743
8/22/2019,0.9837
8/21/2019,0.9819
8/20/2019,0.978
8/19/2019,0.9817
8/16/2019,0.9783
8/15/2019,0.9765
8/14/2019,0.9732
8/13/2019,0.9766
8/12/2019,0.9693
8/9/2019,0.9727
8/8/2019,0.9747
8/7/2019,0.9754
8/6/2019,0.9764
8/5/2019,0.9735
8/2/2019,0.9824
8/1/2019,0.9904
7/31/2019,0.994
7/30/2019,0.9904
7/29/2019,0.9916
7/26/2019,0.9932
7/25/2019,0.9909
7/24/2019,0.9848
7/23/2019,0.9853
7/22/2019,0.982
7/19/2019,0.9819
7/18/2019,0.9814
7/17/2019,0.9875
7/16/2019,0.9879
7/15/2019,0.9845
7/12/2019,0.9842
7/11/2019,0.99
7/10/2019,0.9895
7/9/2019,0.9936
7/8/2019,0.9939
7/5/2019,0.9916
7/4/2019,0.985
7/3/2019,0.9868
7/2/2019,0.9863
7/1/2019,0.9877
6/28/2019,0.9763
6/27/2019,0.9766
6/26/2019,0.978
6/25/2019,0.9755
6/24/2019,0.972
6/21/2019,0.9765
6/20/2019,0.9818
6/19/2019,0.9942
6/18/2019,1.0005
6/17/2019,0.9991
6/14/2019,0.999
6/13/2019,0.994
6/12/2019,0.9955
6/11/2019,0.9924
6/10/2019,0.9898
6/7/2019,0.9877
