date,bitcoin buy_unscaled,bitcoin buy_monthly,isPartial,scale,bitcoin buy
2013-03-22,66,2.0,,0.02,1.32
2013-03-23,31,2.0,,0.02,0.62
2013-03-24,46,2.0,,0.02,0.92
2013-03-25,25,2.0,,0.02,0.5
2013-03-26,51,2.0,,0.02,1.02
2013-03-27,52,2.0,,0.02,1.04
2013-03-28,13,2.0,,0.02,0.26
2013-03-29,70,2.0,,0.02,1.4000000000000001
2013-03-30,16,2.0,,0.02,0.32
2013-03-31,100,2.0,,0.02,2.0
2013-04-01,17,4.0,False,0.04,0.68
2013-04-02,50,4.0,,0.04,2.0
2013-04-03,92,4.0,,0.04,3.68
2013-04-04,43,4.0,,0.04,1.72
2013-04-05,18,4.0,,0.04,0.72
2013-04-06,32,4.0,,0.04,1.28
2013-04-07,10,4.0,,0.04,0.4
2013-04-08,41,4.0,,0.04,1.6400000000000001
2013-04-09,91,4.0,,0.04,3.64
2013-04-10,25,4.0,,0.04,1.0
2013-04-11,100,4.0,,0.04,4.0
2013-04-12,52,4.0,,0.04,2.08
2013-04-13,73,4.0,,0.04,2.92
2013-04-14,21,4.0,,0.04,0.84
2013-04-15,32,4.0,,0.04,1.28
2013-04-16,40,4.0,,0.04,1.6
2013-04-17,8,4.0,,0.04,0.32
2013-04-18,33,4.0,,0.04,1.32
2013-04-19,17,4.0,,0.04,0.68
2013-04-20,21,4.0,,0.04,0.84
2013-04-21,11,4.0,,0.04,0.44
2013-04-22,8,4.0,,0.04,0.32
2013-04-23,33,4.0,,0.04,1.32
2013-04-24,25,4.0,,0.04,1.0
2013-04-25,34,4.0,,0.04,1.36
2013-04-26,35,4.0,,0.04,1.4000000000000001
2013-04-27,0,4.0,,0.04,0.0
2013-04-28,0,4.0,,0.04,0.0
2013-04-29,17,4.0,,0.04,0.68
2013-04-30,8,4.0,,0.04,0.32
2013-05-01,17,2.0,False,0.02,0.34
2013-05-02,33,2.0,,0.02,0.66
2013-05-03,0,2.0,,0.02,0.0
2013-05-04,42,2.0,,0.02,0.84
2013-05-05,42,2.0,,0.02,0.84
2013-05-06,33,2.0,,0.02,0.66
2013-05-07,0,2.0,,0.02,0.0
2013-05-08,33,2.0,,0.02,0.66
2013-05-09,17,2.0,,0.02,0.34
2013-05-10,17,2.0,,0.02,0.34
2013-05-11,21,2.0,,0.02,0.42
2013-05-12,43,2.0,,0.02,0.86
2013-05-13,17,2.0,,0.02,0.34
2013-05-14,17,2.0,,0.02,0.34
2013-05-15,100,2.0,,0.02,2.0
2013-05-16,51,2.0,,0.02,1.02
2013-05-17,0,2.0,,0.02,0.0
2013-05-18,64,2.0,,0.02,1.28
2013-05-19,62,2.0,,0.02,1.24
2013-05-20,49,2.0,,0.02,0.98
2013-05-21,33,2.0,,0.02,0.66
2013-05-22,0,2.0,,0.02,0.0
2013-05-23,34,2.0,,0.02,0.68
2013-05-24,53,2.0,,0.02,1.06
2013-05-25,44,2.0,,0.02,0.88
2013-05-26,45,2.0,,0.02,0.9
2013-05-27,42,2.0,,0.02,0.84
2013-05-28,33,2.0,,0.02,0.66
2013-05-29,16,2.0,,0.02,0.32
2013-05-30,34,2.0,,0.02,0.68
2013-05-31,36,2.0,,0.02,0.72
2013-06-01,0,2.0,False,0.02,0.0
2013-06-02,100,2.0,,0.02,2.0
2013-06-03,16,2.0,,0.02,0.32
2013-06-04,0,2.0,,0.02,0.0
2013-06-05,0,2.0,,0.02,0.0
2013-06-06,0,2.0,,0.02,0.0
2013-06-07,33,2.0,,0.02,0.66
2013-06-08,0,2.0,,0.02,0.0
2013-06-09,20,2.0,,0.02,0.4
2013-06-10,62,2.0,,0.02,1.24
2013-06-11,16,2.0,,0.02,0.32
2013-06-12,16,2.0,,0.02,0.32
2013-06-13,16,2.0,,0.02,0.32
2013-06-14,17,2.0,,0.02,0.34
2013-06-15,0,2.0,,0.02,0.0
2013-06-16,0,2.0,,0.02,0.0
2013-06-17,0,2.0,,0.02,0.0
2013-06-18,16,2.0,,0.02,0.32
2013-06-19,0,2.0,,0.02,0.0
2013-06-20,16,2.0,,0.02,0.32
2013-06-21,50,2.0,,0.02,1.0
2013-06-22,0,2.0,,0.02,0.0
2013-06-23,0,2.0,,0.02,0.0
2013-06-24,16,2.0,,0.02,0.32
2013-06-25,16,2.0,,0.02,0.32
2013-06-26,16,2.0,,0.02,0.32
2013-06-27,49,2.0,,0.02,0.98
2013-06-28,34,2.0,,0.02,0.68
2013-06-29,20,2.0,,0.02,0.4
2013-06-30,82,2.0,,0.02,1.6400000000000001
2013-07-01,49,1.0,False,0.01,0.49
2013-07-02,0,1.0,,0.01,0.0
2013-07-03,25,1.0,,0.01,0.25
2013-07-04,61,1.0,,0.01,0.61
2013-07-05,29,1.0,,0.01,0.29
2013-07-06,31,1.0,,0.01,0.31
2013-07-07,0,1.0,,0.01,0.0
2013-07-08,24,1.0,,0.01,0.24
2013-07-09,0,1.0,,0.01,0.0
2013-07-10,48,1.0,,0.01,0.48
2013-07-11,25,1.0,,0.01,0.25
2013-07-12,100,1.0,,0.01,1.0
2013-07-13,30,1.0,,0.01,0.3
2013-07-14,0,1.0,,0.01,0.0
2013-07-15,24,1.0,,0.01,0.24
2013-07-16,0,1.0,,0.01,0.0
2013-07-17,24,1.0,,0.01,0.24
2013-07-18,25,1.0,,0.01,0.25
2013-07-19,76,1.0,,0.01,0.76
2013-07-20,0,1.0,,0.01,0.0
2013-07-21,30,1.0,,0.01,0.3
2013-07-22,24,1.0,,0.01,0.24
2013-07-23,47,1.0,,0.01,0.47000000000000003
2013-07-24,49,1.0,,0.01,0.49
2013-07-25,25,1.0,,0.01,0.25
2013-07-26,25,1.0,,0.01,0.25
2013-07-27,30,1.0,,0.01,0.3
2013-07-28,0,1.0,,0.01,0.0
2013-07-29,0,1.0,,0.01,0.0
2013-07-30,24,1.0,,0.01,0.24
2013-07-31,48,1.0,,0.01,0.48
2013-08-01,41,1.0,False,0.01,0.41000000000000003
2013-08-02,0,1.0,,0.01,0.0
2013-08-03,50,1.0,,0.01,0.5
2013-08-04,26,1.0,,0.01,0.26
2013-08-05,0,1.0,,0.01,0.0
2013-08-06,40,1.0,,0.01,0.4
2013-08-07,0,1.0,,0.01,0.0
2013-08-08,20,1.0,,0.01,0.2
2013-08-09,0,1.0,,0.01,0.0
2013-08-10,25,1.0,,0.01,0.25
2013-08-11,0,1.0,,0.01,0.0
2013-08-12,0,1.0,,0.01,0.0
2013-08-13,40,1.0,,0.01,0.4
2013-08-14,20,1.0,,0.01,0.2
2013-08-15,0,1.0,,0.01,0.0
2013-08-16,0,1.0,,0.01,0.0
2013-08-17,51,1.0,,0.01,0.51
2013-08-18,50,1.0,,0.01,0.5
2013-08-19,0,1.0,,0.01,0.0
2013-08-20,20,1.0,,0.01,0.2
2013-08-21,100,1.0,,0.01,1.0
2013-08-22,20,1.0,,0.01,0.2
2013-08-23,42,1.0,,0.01,0.42
2013-08-24,25,1.0,,0.01,0.25
2013-08-25,0,1.0,,0.01,0.0
2013-08-26,39,1.0,,0.01,0.39
2013-08-27,39,1.0,,0.01,0.39
2013-08-28,59,1.0,,0.01,0.59
2013-08-29,20,1.0,,0.01,0.2
2013-08-30,21,1.0,,0.01,0.21
2013-08-31,48,1.0,,0.01,0.48
2013-09-01,0,2.0,False,0.02,0.0
2013-09-02,28,2.0,,0.02,0.56
2013-09-03,0,2.0,,0.02,0.0
2013-09-04,49,2.0,,0.02,0.98
2013-09-05,99,2.0,,0.02,1.98
2013-09-06,26,2.0,,0.02,0.52
2013-09-07,30,2.0,,0.02,0.6
2013-09-08,58,2.0,,0.02,1.16
2013-09-09,0,2.0,,0.02,0.0
2013-09-10,47,2.0,,0.02,0.9400000000000001
2013-09-11,24,2.0,,0.02,0.48
2013-09-12,0,2.0,,0.02,0.0
2013-09-13,25,2.0,,0.02,0.5
2013-09-14,60,2.0,,0.02,1.2
2013-09-15,29,2.0,,0.02,0.58
2013-09-16,48,2.0,,0.02,0.96
2013-09-17,24,2.0,,0.02,0.48
2013-09-18,0,2.0,,0.02,0.0
2013-09-19,73,2.0,,0.02,1.46
2013-09-20,0,2.0,,0.02,0.0
2013-09-21,61,2.0,,0.02,1.22
2013-09-22,60,2.0,,0.02,1.2
2013-09-23,24,2.0,,0.02,0.48
2013-09-24,49,2.0,,0.02,0.98
2013-09-25,100,2.0,,0.02,2.0
2013-09-26,51,2.0,,0.02,1.02
2013-09-27,79,2.0,,0.02,1.58
2013-09-28,31,2.0,,0.02,0.62
2013-09-29,0,2.0,,0.02,0.0
2013-09-30,74,2.0,,0.02,1.48
2013-10-01,10,2.0,False,0.02,0.2
2013-10-02,0,2.0,,0.02,0.0
2013-10-03,51,2.0,,0.02,1.02
2013-10-04,42,2.0,,0.02,0.84
2013-10-05,25,2.0,,0.02,0.5
2013-10-06,12,2.0,,0.02,0.24
2013-10-07,10,2.0,,0.02,0.2
2013-10-08,0,2.0,,0.02,0.0
2013-10-09,31,2.0,,0.02,0.62
2013-10-10,10,2.0,,0.02,0.2
2013-10-11,22,2.0,,0.02,0.44
2013-10-12,13,2.0,,0.02,0.26
2013-10-13,13,2.0,,0.02,0.26
2013-10-14,20,2.0,,0.02,0.4
2013-10-15,0,2.0,,0.02,0.0
2013-10-16,10,2.0,,0.02,0.2
2013-10-17,10,2.0,,0.02,0.2
2013-10-18,0,2.0,,0.02,0.0
2013-10-19,0,2.0,,0.02,0.0
2013-10-20,13,2.0,,0.02,0.26
2013-10-21,20,2.0,,0.02,0.4
2013-10-22,10,2.0,,0.02,0.2
2013-10-23,30,2.0,,0.02,0.6
2013-10-24,20,2.0,,0.02,0.4
2013-10-25,11,2.0,,0.02,0.22
2013-10-26,0,2.0,,0.02,0.0
2013-10-27,0,2.0,,0.02,0.0
2013-10-28,20,2.0,,0.02,0.4
2013-10-29,79,2.0,,0.02,1.58
2013-10-30,100,2.0,,0.02,2.0
2013-10-31,32,2.0,,0.02,0.64
2013-11-01,5,7.0,False,0.07,0.35000000000000003
2013-11-02,10,7.0,,0.07,0.7000000000000001
2013-11-03,15,7.0,,0.07,1.05
2013-11-04,0,7.0,,0.07,0.0
2013-11-05,24,7.0,,0.07,1.6800000000000002
2013-11-06,12,7.0,,0.07,0.8400000000000001
2013-11-07,25,7.0,,0.07,1.7500000000000002
2013-11-08,22,7.0,,0.07,1.54
2013-11-09,47,7.0,,0.07,3.2900000000000005
2013-11-10,20,7.0,,0.07,1.4000000000000001
2013-11-11,8,7.0,,0.07,0.56
2013-11-12,12,7.0,,0.07,0.8400000000000001
2013-11-13,36,7.0,,0.07,2.5200000000000005
2013-11-14,4,7.0,,0.07,0.28
2013-11-15,38,7.0,,0.07,2.66
2013-11-16,25,7.0,,0.07,1.7500000000000002
2013-11-17,5,7.0,,0.07,0.35000000000000003
2013-11-18,48,7.0,,0.07,3.3600000000000003
2013-11-19,100,7.0,,0.07,7.000000000000001
2013-11-20,40,7.0,,0.07,2.8000000000000003
2013-11-21,16,7.0,,0.07,1.12
2013-11-22,21,7.0,,0.07,1.4700000000000002
2013-11-23,35,7.0,,0.07,2.45
2013-11-24,25,7.0,,0.07,1.7500000000000002
2013-11-25,28,7.0,,0.07,1.9600000000000002
2013-11-26,33,7.0,,0.07,2.31
2013-11-27,70,7.0,,0.07,4.9
2013-11-28,42,7.0,,0.07,2.9400000000000004
2013-11-29,93,7.0,,0.07,6.510000000000001
2013-11-30,50,7.0,,0.07,3.5000000000000004
2013-12-01,58,9.0,False,0.09,5.22
2013-12-02,33,9.0,,0.09,2.9699999999999998
2013-12-03,63,9.0,,0.09,5.67
2013-12-04,100,9.0,,0.09,9.0
2013-12-05,85,9.0,,0.09,7.6499999999999995
2013-12-06,83,9.0,,0.09,7.47
2013-12-07,55,9.0,,0.09,4.95
2013-12-08,73,9.0,,0.09,6.569999999999999
2013-12-09,45,9.0,,0.09,4.05
2013-12-10,35,9.0,,0.09,3.15
2013-12-11,41,9.0,,0.09,3.69
2013-12-12,63,9.0,,0.09,5.67
2013-12-13,49,9.0,,0.09,4.41
2013-12-14,19,9.0,,0.09,1.71
2013-12-15,26,9.0,,0.09,2.34
2013-12-16,26,9.0,,0.09,2.34
2013-12-17,47,9.0,,0.09,4.2299999999999995
2013-12-18,84,9.0,,0.09,7.56
2013-12-19,49,9.0,,0.09,4.41
2013-12-20,46,9.0,,0.09,4.14
2013-12-21,13,9.0,,0.09,1.17
2013-12-22,40,9.0,,0.09,3.5999999999999996
2013-12-23,36,9.0,,0.09,3.2399999999999998
2013-12-24,26,9.0,,0.09,2.34
2013-12-25,16,9.0,,0.09,1.44
2013-12-26,0,9.0,,0.09,0.0
2013-12-27,12,9.0,,0.09,1.08
2013-12-28,59,9.0,,0.09,5.31
2013-12-29,6,9.0,,0.09,0.54
2013-12-30,11,9.0,,0.09,0.99
2013-12-31,23,9.0,,0.09,2.07
2014-01-01,21,6.0,False,0.06,1.26
2014-01-02,17,6.0,,0.06,1.02
2014-01-03,75,6.0,,0.06,4.5
2014-01-04,29,6.0,,0.06,1.74
2014-01-05,29,6.0,,0.06,1.74
2014-01-06,47,6.0,,0.06,2.82
2014-01-07,63,6.0,,0.06,3.78
2014-01-08,48,6.0,,0.06,2.88
2014-01-09,32,6.0,,0.06,1.92
2014-01-10,66,6.0,,0.06,3.96
2014-01-11,68,6.0,,0.06,4.08
2014-01-12,39,6.0,,0.06,2.34
2014-01-13,40,6.0,,0.06,2.4
2014-01-14,79,6.0,,0.06,4.74
2014-01-15,47,6.0,,0.06,2.82
2014-01-16,48,6.0,,0.06,2.88
2014-01-17,84,6.0,,0.06,5.04
2014-01-18,39,6.0,,0.06,2.34
2014-01-19,50,6.0,,0.06,3.0
2014-01-20,34,6.0,,0.06,2.04
2014-01-21,55,6.0,,0.06,3.3
2014-01-22,54,6.0,,0.06,3.2399999999999998
2014-01-23,64,6.0,,0.06,3.84
2014-01-24,24,6.0,,0.06,1.44
2014-01-25,29,6.0,,0.06,1.74
2014-01-26,68,6.0,,0.06,4.08
2014-01-27,23,6.0,,0.06,1.38
2014-01-28,100,6.0,,0.06,6.0
2014-01-29,39,6.0,,0.06,2.34
2014-01-30,56,6.0,,0.06,3.36
2014-01-31,57,6.0,,0.06,3.42
2014-02-01,58,6.0,False,0.06,3.48
2014-02-02,19,6.0,,0.06,1.14
2014-02-03,23,6.0,,0.06,1.38
2014-02-04,15,6.0,,0.06,0.8999999999999999
2014-02-05,63,6.0,,0.06,3.78
2014-02-06,12,6.0,,0.06,0.72
2014-02-07,75,6.0,,0.06,4.5
2014-02-08,28,6.0,,0.06,1.68
2014-02-09,57,6.0,,0.06,3.42
2014-02-10,61,6.0,,0.06,3.6599999999999997
2014-02-11,45,6.0,,0.06,2.6999999999999997
2014-02-12,46,6.0,,0.06,2.76
2014-02-13,15,6.0,,0.06,0.8999999999999999
2014-02-14,65,6.0,,0.06,3.9
2014-02-15,10,6.0,,0.06,0.6
2014-02-16,39,6.0,,0.06,2.34
2014-02-17,40,6.0,,0.06,2.4
2014-02-18,38,6.0,,0.06,2.28
2014-02-19,31,6.0,,0.06,1.8599999999999999
2014-02-20,23,6.0,,0.06,1.38
2014-02-21,24,6.0,,0.06,1.44
2014-02-22,59,6.0,,0.06,3.54
2014-02-23,19,6.0,,0.06,1.14
2014-02-24,31,6.0,,0.06,1.8599999999999999
2014-02-25,100,6.0,,0.06,6.0
2014-02-26,77,6.0,,0.06,4.62
2014-02-27,38,6.0,,0.06,2.28
2014-02-28,97,6.0,,0.06,5.819999999999999
2014-03-01,89,4.0,False,0.04,3.56
2014-03-02,100,4.0,,0.04,4.0
2014-03-03,40,4.0,,0.04,1.6
2014-03-04,42,4.0,,0.04,1.68
2014-03-05,83,4.0,,0.04,3.3200000000000003
2014-03-06,74,4.0,,0.04,2.96
2014-03-07,87,4.0,,0.04,3.48
2014-03-08,26,4.0,,0.04,1.04
2014-03-09,39,4.0,,0.04,1.56
2014-03-10,32,4.0,,0.04,1.28
2014-03-11,64,4.0,,0.04,2.56
2014-03-12,53,4.0,,0.04,2.12
2014-03-13,76,4.0,,0.04,3.04
2014-03-14,56,4.0,,0.04,2.24
2014-03-15,0,4.0,,0.04,0.0
2014-03-16,65,4.0,,0.04,2.6
2014-03-17,31,4.0,,0.04,1.24
2014-03-18,32,4.0,,0.04,1.28
2014-03-19,11,4.0,,0.04,0.44
2014-03-20,43,4.0,,0.04,1.72
2014-03-21,11,4.0,,0.04,0.44
2014-03-22,0,4.0,,0.04,0.0
2014-03-23,52,4.0,,0.04,2.08
2014-03-24,63,4.0,,0.04,2.52
2014-03-25,31,4.0,,0.04,1.24
2014-03-26,31,4.0,,0.04,1.24
2014-03-27,54,4.0,,0.04,2.16
2014-03-28,44,4.0,,0.04,1.76
2014-03-29,13,4.0,,0.04,0.52
2014-03-30,52,4.0,,0.04,2.08
2014-03-31,32,4.0,,0.04,1.28
2014-04-01,74,3.0,False,0.03,2.2199999999999998
2014-04-02,59,3.0,,0.03,1.77
2014-04-03,15,3.0,,0.03,0.44999999999999996
2014-04-04,15,3.0,,0.03,0.44999999999999996
2014-04-05,19,3.0,,0.03,0.57
2014-04-06,18,3.0,,0.03,0.54
2014-04-07,58,3.0,,0.03,1.74
2014-04-08,44,3.0,,0.03,1.3199999999999998
2014-04-09,30,3.0,,0.03,0.8999999999999999
2014-04-10,31,3.0,,0.03,0.9299999999999999
2014-04-11,80,3.0,,0.03,2.4
2014-04-12,20,3.0,,0.03,0.6
2014-04-13,77,3.0,,0.03,2.31
2014-04-14,15,3.0,,0.03,0.44999999999999996
2014-04-15,43,3.0,,0.03,1.29
2014-04-16,60,3.0,,0.03,1.7999999999999998
2014-04-17,31,3.0,,0.03,0.9299999999999999
2014-04-18,100,3.0,,0.03,3.0
2014-04-19,20,3.0,,0.03,0.6
2014-04-20,41,3.0,,0.03,1.23
2014-04-21,47,3.0,,0.03,1.41
2014-04-22,15,3.0,,0.03,0.44999999999999996
2014-04-23,74,3.0,,0.03,2.2199999999999998
2014-04-24,15,3.0,,0.03,0.44999999999999996
2014-04-25,63,3.0,,0.03,1.89
2014-04-26,38,3.0,,0.03,1.14
2014-04-27,19,3.0,,0.03,0.57
2014-04-28,15,3.0,,0.03,0.44999999999999996
2014-04-29,29,3.0,,0.03,0.87
2014-04-30,15,3.0,,0.03,0.44999999999999996
2014-05-01,24,2.0,False,0.02,0.48
2014-05-02,0,2.0,,0.02,0.0
2014-05-03,15,2.0,,0.02,0.3
2014-05-04,30,2.0,,0.02,0.6
2014-05-05,35,2.0,,0.02,0.7000000000000001
2014-05-06,24,2.0,,0.02,0.48
2014-05-07,24,2.0,,0.02,0.48
2014-05-08,48,2.0,,0.02,0.96
2014-05-09,50,2.0,,0.02,1.0
2014-05-10,15,2.0,,0.02,0.3
2014-05-11,31,2.0,,0.02,0.62
2014-05-12,0,2.0,,0.02,0.0
2014-05-13,47,2.0,,0.02,0.9400000000000001
2014-05-14,48,2.0,,0.02,0.96
2014-05-15,0,2.0,,0.02,0.0
2014-05-16,37,2.0,,0.02,0.74
2014-05-17,31,2.0,,0.02,0.62
2014-05-18,32,2.0,,0.02,0.64
2014-05-19,0,2.0,,0.02,0.0
2014-05-20,49,2.0,,0.02,0.98
2014-05-21,40,2.0,,0.02,0.8
2014-05-22,14,2.0,,0.02,0.28
2014-05-23,44,2.0,,0.02,0.88
2014-05-24,36,2.0,,0.02,0.72
2014-05-25,0,2.0,,0.02,0.0
2014-05-26,17,2.0,,0.02,0.34
2014-05-27,68,2.0,,0.02,1.36
2014-05-28,27,2.0,,0.02,0.54
2014-05-29,68,2.0,,0.02,1.36
2014-05-30,100,2.0,,0.02,2.0
2014-05-31,18,2.0,,0.02,0.36
2014-06-01,52,3.0,False,0.03,1.56
2014-06-02,20,3.0,,0.03,0.6
2014-06-03,59,3.0,,0.03,1.77
2014-06-04,59,3.0,,0.03,1.77
2014-06-05,40,3.0,,0.03,1.2
2014-06-06,42,3.0,,0.03,1.26
2014-06-07,77,3.0,,0.03,2.31
2014-06-08,52,3.0,,0.03,1.56
2014-06-09,40,3.0,,0.03,1.2
2014-06-10,40,3.0,,0.03,1.2
2014-06-11,0,3.0,,0.03,0.0
2014-06-12,100,3.0,,0.03,3.0
2014-06-13,42,3.0,,0.03,1.26
2014-06-14,52,3.0,,0.03,1.56
2014-06-15,27,3.0,,0.03,0.8099999999999999
2014-06-16,20,3.0,,0.03,0.6
2014-06-17,20,3.0,,0.03,0.6
2014-06-18,41,3.0,,0.03,1.23
2014-06-19,61,3.0,,0.03,1.8299999999999998
2014-06-20,42,3.0,,0.03,1.26
2014-06-21,26,3.0,,0.03,0.78
2014-06-22,53,3.0,,0.03,1.5899999999999999
2014-06-23,20,3.0,,0.03,0.6
2014-06-24,0,3.0,,0.03,0.0
2014-06-25,0,3.0,,0.03,0.0
2014-06-26,61,3.0,,0.03,1.8299999999999998
2014-06-27,64,3.0,,0.03,1.92
2014-06-28,0,3.0,,0.03,0.0
2014-06-29,78,3.0,,0.03,2.34
2014-06-30,41,3.0,,0.03,1.23
2014-07-01,16,2.0,False,0.02,0.32
2014-07-02,16,2.0,,0.02,0.32
2014-07-03,50,2.0,,0.02,1.0
2014-07-04,60,2.0,,0.02,1.2
2014-07-05,22,2.0,,0.02,0.44
2014-07-06,0,2.0,,0.02,0.0
2014-07-07,63,2.0,,0.02,1.26
2014-07-08,46,2.0,,0.02,0.92
2014-07-09,15,2.0,,0.02,0.3
2014-07-10,0,2.0,,0.02,0.0
2014-07-11,33,2.0,,0.02,0.66
2014-07-12,0,2.0,,0.02,0.0
2014-07-13,19,2.0,,0.02,0.38
2014-07-14,62,2.0,,0.02,1.24
2014-07-15,60,2.0,,0.02,1.2
2014-07-16,16,2.0,,0.02,0.32
2014-07-17,16,2.0,,0.02,0.32
2014-07-18,50,2.0,,0.02,1.0
2014-07-19,59,2.0,,0.02,1.18
2014-07-20,100,2.0,,0.02,2.0
2014-07-21,31,2.0,,0.02,0.62
2014-07-22,46,2.0,,0.02,0.92
2014-07-23,32,2.0,,0.02,0.64
2014-07-24,0,2.0,,0.02,0.0
2014-07-25,16,2.0,,0.02,0.32
2014-07-26,39,2.0,,0.02,0.78
2014-07-27,0,2.0,,0.02,0.0
2014-07-28,31,2.0,,0.02,0.62
2014-07-29,15,2.0,,0.02,0.3
2014-07-30,31,2.0,,0.02,0.62
2014-07-31,63,2.0,,0.02,1.26
2014-08-01,51,2.0,False,0.02,1.02
2014-08-02,30,2.0,,0.02,0.6
2014-08-03,31,2.0,,0.02,0.62
2014-08-04,49,2.0,,0.02,0.98
2014-08-05,98,2.0,,0.02,1.96
2014-08-06,73,2.0,,0.02,1.46
2014-08-07,75,2.0,,0.02,1.5
2014-08-08,78,2.0,,0.02,1.56
2014-08-09,31,2.0,,0.02,0.62
2014-08-10,62,2.0,,0.02,1.24
2014-08-11,24,2.0,,0.02,0.48
2014-08-12,70,2.0,,0.02,1.4000000000000001
2014-08-13,24,2.0,,0.02,0.48
2014-08-14,25,2.0,,0.02,0.5
2014-08-15,26,2.0,,0.02,0.52
2014-08-16,0,2.0,,0.02,0.0
2014-08-17,31,2.0,,0.02,0.62
2014-08-18,49,2.0,,0.02,0.98
2014-08-19,24,2.0,,0.02,0.48
2014-08-20,24,2.0,,0.02,0.48
2014-08-21,0,2.0,,0.02,0.0
2014-08-22,25,2.0,,0.02,0.5
2014-08-23,60,2.0,,0.02,1.2
2014-08-24,30,2.0,,0.02,0.6
2014-08-25,24,2.0,,0.02,0.48
2014-08-26,0,2.0,,0.02,0.0
2014-08-27,48,2.0,,0.02,0.96
2014-08-28,48,2.0,,0.02,0.96
2014-08-29,100,2.0,,0.02,2.0
2014-08-30,0,2.0,,0.02,0.0
2014-08-31,30,2.0,,0.02,0.6
2014-09-01,20,2.0,False,0.02,0.4
2014-09-02,33,2.0,,0.02,0.66
2014-09-03,67,2.0,,0.02,1.34
2014-09-04,51,2.0,,0.02,1.02
2014-09-05,35,2.0,,0.02,0.7000000000000001
2014-09-06,83,2.0,,0.02,1.6600000000000001
2014-09-07,21,2.0,,0.02,0.42
2014-09-08,50,2.0,,0.02,1.0
2014-09-09,16,2.0,,0.02,0.32
2014-09-10,0,2.0,,0.02,0.0
2014-09-11,17,2.0,,0.02,0.34
2014-09-12,34,2.0,,0.02,0.68
2014-09-13,21,2.0,,0.02,0.42
2014-09-14,84,2.0,,0.02,1.68
2014-09-15,17,2.0,,0.02,0.34
2014-09-16,16,2.0,,0.02,0.32
2014-09-17,17,2.0,,0.02,0.34
2014-09-18,17,2.0,,0.02,0.34
2014-09-19,35,2.0,,0.02,0.7000000000000001
2014-09-20,22,2.0,,0.02,0.44
2014-09-21,0,2.0,,0.02,0.0
2014-09-22,67,2.0,,0.02,1.34
2014-09-23,49,2.0,,0.02,0.98
2014-09-24,17,2.0,,0.02,0.34
2014-09-25,34,2.0,,0.02,0.68
2014-09-26,18,2.0,,0.02,0.36
2014-09-27,22,2.0,,0.02,0.44
2014-09-28,43,2.0,,0.02,0.86
2014-09-29,100,2.0,,0.02,2.0
2014-09-30,16,2.0,,0.02,0.32
2014-10-01,0,2.0,False,0.02,0.0
2014-10-02,39,2.0,,0.02,0.78
2014-10-03,20,2.0,,0.02,0.4
2014-10-04,74,2.0,,0.02,1.48
2014-10-05,50,2.0,,0.02,1.0
2014-10-06,77,2.0,,0.02,1.54
2014-10-07,37,2.0,,0.02,0.74
2014-10-08,19,2.0,,0.02,0.38
2014-10-09,58,2.0,,0.02,1.16
2014-10-10,100,2.0,,0.02,2.0
2014-10-11,25,2.0,,0.02,0.5
2014-10-12,49,2.0,,0.02,0.98
2014-10-13,19,2.0,,0.02,0.38
2014-10-14,19,2.0,,0.02,0.38
2014-10-15,19,2.0,,0.02,0.38
2014-10-16,0,2.0,,0.02,0.0
2014-10-17,20,2.0,,0.02,0.4
2014-10-18,76,2.0,,0.02,1.52
2014-10-19,73,2.0,,0.02,1.46
2014-10-20,19,2.0,,0.02,0.38
2014-10-21,0,2.0,,0.02,0.0
2014-10-22,19,2.0,,0.02,0.38
2014-10-23,57,2.0,,0.02,1.1400000000000001
2014-10-24,20,2.0,,0.02,0.4
2014-10-25,25,2.0,,0.02,0.5
2014-10-26,24,2.0,,0.02,0.48
2014-10-27,0,2.0,,0.02,0.0
2014-10-28,56,2.0,,0.02,1.12
2014-10-29,37,2.0,,0.02,0.74
2014-10-30,19,2.0,,0.02,0.38
2014-10-31,21,2.0,,0.02,0.42
2014-11-01,26,2.0,False,0.02,0.52
2014-11-02,0,2.0,,0.02,0.0
2014-11-03,39,2.0,,0.02,0.78
2014-11-04,19,2.0,,0.02,0.38
2014-11-05,37,2.0,,0.02,0.74
2014-11-06,57,2.0,,0.02,1.1400000000000001
2014-11-07,79,2.0,,0.02,1.58
2014-11-08,25,2.0,,0.02,0.5
2014-11-09,24,2.0,,0.02,0.48
2014-11-10,19,2.0,,0.02,0.38
2014-11-11,38,2.0,,0.02,0.76
2014-11-12,19,2.0,,0.02,0.38
2014-11-13,19,2.0,,0.02,0.38
2014-11-14,58,2.0,,0.02,1.16
2014-11-15,48,2.0,,0.02,0.96
2014-11-16,24,2.0,,0.02,0.48
2014-11-17,19,2.0,,0.02,0.38
2014-11-18,21,2.0,,0.02,0.42
2014-11-19,20,2.0,,0.02,0.4
2014-11-20,19,2.0,,0.02,0.38
2014-11-21,39,2.0,,0.02,0.78
2014-11-22,0,2.0,,0.02,0.0
2014-11-23,71,2.0,,0.02,1.42
2014-11-24,0,2.0,,0.02,0.0
2014-11-25,39,2.0,,0.02,0.78
2014-11-26,42,2.0,,0.02,0.84
2014-11-27,100,2.0,,0.02,2.0
2014-11-28,23,2.0,,0.02,0.46
2014-11-29,49,2.0,,0.02,0.98
