date,bitcoin sell_unscaled,bitcoin sell_monthly,isPartial,scale,bitcoin sell
2014-04-04,0,2.0,,0.02,0.0
2014-04-05,0,2.0,,0.02,0.0
2014-04-06,62,2.0,,0.02,1.24
2014-04-07,0,2.0,,0.02,0.0
2014-04-08,0,2.0,,0.02,0.0
2014-04-09,0,2.0,,0.02,0.0
2014-04-10,0,2.0,,0.02,0.0
2014-04-11,54,2.0,,0.02,1.08
2014-04-12,0,2.0,,0.02,0.0
2014-04-13,0,2.0,,0.02,0.0
2014-04-14,0,2.0,,0.02,0.0
2014-04-15,48,2.0,,0.02,0.96
2014-04-16,0,2.0,,0.02,0.0
2014-04-17,0,2.0,,0.02,0.0
2014-04-18,56,2.0,,0.02,1.12
2014-04-19,0,2.0,,0.02,0.0
2014-04-20,69,2.0,,0.02,1.3800000000000001
2014-04-21,0,2.0,,0.02,0.0
2014-04-22,100,2.0,,0.02,2.0
2014-04-23,0,2.0,,0.02,0.0
2014-04-24,0,2.0,,0.02,0.0
2014-04-25,0,2.0,,0.02,0.0
2014-04-26,0,2.0,,0.02,0.0
2014-04-27,0,2.0,,0.02,0.0
2014-04-28,0,2.0,,0.02,0.0
2014-04-29,0,2.0,,0.02,0.0
2014-04-30,0,2.0,,0.02,0.0
2014-05-01,48,3.0,False,0.03,1.44
2014-05-02,0,3.0,,0.03,0.0
2014-05-03,0,3.0,,0.03,0.0
2014-05-04,0,3.0,,0.03,0.0
2014-05-05,0,3.0,,0.03,0.0
2014-05-06,0,3.0,,0.03,0.0
