Date,Last Price
5/6/2019,1.4296
5/3/2019,1.4241
5/2/2019,1.4285
5/1/2019,1.4258
4/30/2019,1.4187
4/29/2019,1.4172
4/26/2019,1.4209
4/25/2019,1.4254
4/24/2019,1.4255
4/23/2019,1.408
4/22/2019,1.4018
4/19/2019,1.3982
4/18/2019,1.3985
4/17/2019,1.3931
4/16/2019,1.3937
4/15/2019,1.3942
4/12/2019,1.3942
4/11/2019,1.4037
4/10/2019,1.3945
4/9/2019,1.4038
4/8/2019,1.4032
4/5/2019,1.4074
4/4/2019,1.4059
4/3/2019,1.406
4/2/2019,1.4142
4/1/2019,1.4061
3/29/2019,1.4091
3/28/2019,1.4133
3/27/2019,1.4115
3/26/2019,1.4015
3/25/2019,1.406
3/22/2019,1.4121
3/21/2019,1.4061
3/20/2019,1.4052
3/19/2019,1.4108
3/18/2019,1.4077
3/15/2019,1.4113
3/14/2019,1.4156
3/13/2019,1.4095
3/12/2019,1.4121
3/11/2019,1.4144
3/8/2019,1.419
3/7/2019,1.4255
3/6/2019,1.422
3/5/2019,1.4115
3/4/2019,1.41
3/1/2019,1.4127
2/28/2019,1.4096
2/27/2019,1.4004
2/26/2019,1.3917
2/25/2019,1.3952
2/22/2019,1.4027
2/21/2019,1.4105
2/20/2019,1.3959
2/19/2019,1.3956
2/18/2019,1.4025
2/15/2019,1.4003
2/14/2019,1.4074
2/13/2019,1.4105
2/12/2019,1.4094
2/11/2019,1.4161
2/8/2019,1.411
2/7/2019,1.4079
2/6/2019,1.4075
2/5/2019,1.3822
2/4/2019,1.3839
2/1/2019,1.3797
1/31/2019,1.3745
1/30/2019,1.3798
1/29/2019,1.3975
1/28/2019,1.3956
1/25/2019,1.3923
1/24/2019,1.4097
1/23/2019,1.4004
1/22/2019,1.4038
1/21/2019,1.3969
1/18/2019,1.3956
1/17/2019,1.3903
1/16/2019,1.3952
1/15/2019,1.3886
1/14/2019,1.3896
1/11/2019,1.386
1/10/2019,1.3917
1/9/2019,1.3946
1/8/2019,1.4006
1/7/2019,1.399
1/4/2019,1.4055
1/3/2019,1.4274
1/2/2019,1.4316
1/1/2019,1.4179
12/31/2018,1.4188
12/28/2018,1.4206
12/27/2018,1.4221
12/26/2018,1.415
12/25/2018,1.421
12/24/2018,1.4187
12/21/2018,1.4209
12/20/2018,1.4067
12/19/2018,1.4068
12/18/2018,1.3926
12/17/2018,1.3932
12/14/2018,1.3934
