Date,Document ID
05/17/2021,BBLS DD X1Q6OBMOUOO2
05/17/2021,BBLS DD X1Q6OBMPFH82
05/17/2021,BBLS DD X1Q6OBMRG0O2
05/16/2021,BBLS DD X1Q6OBM76P82
05/16/2021,BBLS DD X1Q6OBMEKS82
05/13/2021,BBLS DD X1Q6OBLOHQ82
05/13/2021,BBLS DD X1Q6OBLRS982
05/12/2021,BBLS DD X1Q6OBLGRUO2
05/12/2021,BBLS DD X1Q6OBLIF8O2
05/11/2021,BBLS DD X1Q6OBL6P4O2
05/11/2021,BBLS DD X1Q6OBL8F782
05/11/2021,BBLS DD X1Q6OBL8QIO2
05/11/2021,BBLS DD X1Q6OBL95QO2
05/11/2021,BBLS DD X1Q6OBLCHBO2
05/11/2021,BBLS DD X1Q6OBLCMJ82
05/11/2021,BBLS DD X1Q6OBLGVI82
05/10/2021,BBLS DD X1Q6OBKRKIO2
05/10/2021,BBLS DD X1Q6OBKRPG82
05/10/2021,BBLS DD X1Q6OBKV6782
05/10/2021,BBLS DD X1Q6OBL09KO2
05/09/2021,BBLS DD X1Q6OBKLE5O2
05/06/2021,BBLS DD X1Q6OBKE11O2
05/06/2021,BBLS DD X1Q6OBKE12O2
05/06/2021,BBLS DD X1Q6OBKIVC82
05/06/2021,BBLS DD X1Q6OBKMS4O2
05/05/2021,BBLS DD X1Q6OBK08PO2
05/05/2021,BBLS DD X1Q6OBK5MD82
05/04/2021,BBLS DD X1Q6OBJMUNO2
05/02/2021,BBLS DD X1Q6OBJ28EO2
05/02/2021,BBLS DD X1Q6OBJ2NP82
04/29/2021,BBLS DD X1Q6OBIHFB82
04/29/2021,BBLS DD X1Q6OBILJ5O2
04/28/2021,BBLS DD X1Q6OBIEM5O2
04/27/2021,BBLS DD X1Q6OBHULFO2
04/27/2021,BBLS DD X1Q6OBI062O2
04/27/2021,BBLS DD X1Q6OBI1AG82
04/25/2021,BBLS DD X1Q6OBHD6KO2
04/25/2021,BBLS DD X1Q6OBHDGFO2
04/25/2021,BBLS DD X1Q6OBHEUU82
04/25/2021,BBLS DD X1Q6OBHFKFO2
04/25/2021,BBLS DD X1Q6OBHFORO2
04/25/2021,BBLS DD X1Q6OBHGDSO2
04/25/2021,BBLS DD X1Q6OBHHN582
04/22/2021,BBLS DD X1Q6OBH2B682
04/22/2021,BBLS DD X1Q6OBHD5I82
04/22/2021,BBLS DD X1Q6OBHDM6O2
04/20/2021,BBLS DD X1Q6OBGBH5O2
04/20/2021,BBLS DD X1Q6OBGBT482
04/20/2021,BBLS DD X1Q6OBGBVEO2
04/20/2021,BBLS DD X1Q6OBGCTI82
04/20/2021,BBLS DD X1Q6OBGF76O2
04/20/2021,BBLS DD X1Q6OBGF7A82
04/20/2021,BBLS DD X1Q6OBGFCM82
04/19/2021,BBLS DD X1Q6OBG1EQ82
04/19/2021,BBLS DD X1Q6OBG2MT82
04/19/2021,BBLS DD X1Q6OBGFELO2
04/18/2021,BBLS DD X1Q6OBFT56O2
04/18/2021,BBLS DD X1Q6OBFT9482
04/18/2021,BBLS DD X1Q6OBFTE6O2
04/18/2021,BBLS DD X1Q6OBFV2D82
04/15/2021,BBLS DD X1Q6OBFHD7O2
04/14/2021,BBLS DD X1Q6OBF625O2
04/14/2021,BBLS DD X1Q6OBF6NC82
04/14/2021,BBLS DD X1Q6OBF90N82
04/14/2021,BBLS DD X1Q6OBF975O2
04/14/2021,BBLS DD X1Q6OBF9A382
04/14/2021,BBLS DD X1Q6OBF9CMO2
04/13/2021,BBLS DD X1Q6OBERG4O2
04/13/2021,BBLS DD X1Q6OBES3T82
04/13/2021,BBLS DD X1Q6OBESV1O2
04/13/2021,BBLS DD X1Q6OBETDIO2
04/13/2021,BBLS DD X1Q6OBEUJQO2
04/13/2021,BBLS DD X1Q6OBF1RVO2
04/13/2021,BBLS DD X1Q6OBF64CO2
04/13/2021,BBLS DD X1Q6OBFM0KO2
04/12/2021,BBLS DD X1Q6OBEFK782
04/12/2021,BBLS DD X1Q6OBELBR82
04/12/2021,BBLS DD X1Q6OBELM8O2
04/12/2021,BBLS DD X1Q6OBEMD1O2
04/11/2021,BBLS DD X1Q6OBEAKNO2
04/11/2021,BBLS DD X1Q6OBECE3O2
04/11/2021,BBLS DD X1Q6OBEIFH82
04/08/2021,BBLS DD X1Q6OBECP9O2
04/07/2021,BBLS DD X1Q6OBDLO682
04/07/2021,BBLS DD X1Q6OBDMJ482
04/07/2021,BBLS DD X1Q6OBDP1FO2
04/07/2021,BBLS DD X1Q6OBE2OM82
04/06/2021,BBLS DD X1Q6OBE5KAO2
04/05/2021,BBLS DD X1Q6OBD3TAO2
04/05/2021,BBLS DD X1Q6OBD4J5O2
04/05/2021,BBLS DD X1Q6OBD4KBO2
04/05/2021,BBLS DD X1Q6OBD5KI82
04/04/2021,BBLS DD X1Q6OBCRF0O2
04/04/2021,BBLS DD X1Q6OBCSE6O2
04/01/2021,BBLS DD X1Q6OBCH3D82
04/01/2021,BBLS DD X1Q6OBCIB882
04/01/2021,BBLS DD X1Q6OBCJEUO2
03/31/2021,BBLS DD X1Q6OBCAE282
03/31/2021,BBLS DD X1Q6OBCD8K82
03/30/2021,BBLS DD X1Q6OBC0OA82
03/30/2021,BBLS DD X1Q6OBC1PV82
03/30/2021,BBLS DD X1Q6OBC69S82
03/29/2021,BBLS DD X1Q6OB8Q5282
03/29/2021,BBLS DD X1Q6OB9TUHO2
03/29/2021,BBLS DD X1Q6OBBO7AO2
03/28/2021,BBLS DD X1Q6OB8HDAO2
03/28/2021,BBLS DD X1Q6OB8I1SO2
03/28/2021,BBLS DD X1Q6OB8IPCO2
03/28/2021,BBLS DD X1Q6OB8JAR82
03/28/2021,BBLS DD X1Q6OB8JT882
03/28/2021,BBLS DD X1Q6OB8KD5O2
03/28/2021,BBLS DD X1Q6OB9JTFO2
03/25/2021,BBLS DD X1Q6OB6PL182
03/25/2021,BBLS DD X1Q6OB8673O2
03/25/2021,BBLS DD X1Q6OB88T282
03/25/2021,BBLS DD X1Q6OB8AR882
03/23/2021,BBLS DD X1Q6OB69E5O2
03/23/2021,BBLS DD X1Q6OB6CREO2
03/23/2021,BBLS DD X1Q6OBGFBP82
03/22/2021,BBLS DD X1Q6OB5SAT82
03/22/2021,BBLS DD X1Q6OB5SD9O2
03/22/2021,BBLS DD X1Q6OB5VO282
03/22/2021,BBLS DD X1Q6OB604982
03/21/2021,BBLS DD X1Q6OB5L97O2
03/21/2021,BBLS DD X1Q6OB5LFF82
03/21/2021,BBLS DD X1Q6OB5NP982
03/18/2021,BBLS DD X1Q6OB58ON82
03/18/2021,BBLS DD X1Q6OB59C482
03/18/2021,BBLS DD X1Q6OB5DER82
03/17/2021,BBLS DD X1Q6OB4U1S82
03/17/2021,BBLS DD X1Q6OB50SD82
03/16/2021,BBLS DD X1Q6OB4KU982
03/16/2021,BBLS DD X1Q6OB4M3K82
03/16/2021,BBLS DD X1Q6OB4OU7O2
03/15/2021,BBLS DD X1Q6OB4ASGO2
03/15/2021,BBLS DD X1Q6OB4BEE82
03/15/2021,BBLS DD X1Q6OB4BEF82
03/15/2021,BBLS DD X1Q6OB4E7KO2
03/15/2021,BBLS DD X1Q6OB4EC4O2
03/14/2021,BBLS DD X1Q6OB43K4O2
03/14/2021,BBLS DD X1Q6OB4CBT82
03/10/2021,BBLS DD X1Q6OB3J3S82
03/09/2021,BBLS DD X1Q6OB34TU82
03/08/2021,BBLS DD X1Q6OB2QMH82
03/08/2021,BBLS DD X1Q6OB2S3582
03/07/2021,BBLS DD X1Q6OB2I5DO2
03/07/2021,BBLS DD X1Q6OB2IFL82
03/07/2021,BBLS DD X1Q6OB2IKD82
03/04/2021,BBLS DD X1Q6OB23NTO2
03/04/2021,BBLS DD X1Q6OB25S1O2
03/04/2021,BBLS DD X1Q6OB263MO2
03/04/2021,BBLS DD X1Q6OB26E482
03/04/2021,BBLS DD X1Q6OB26ITO2
03/04/2021,BBLS DD X1Q6OB26R982
03/04/2021,BBLS DD X1Q6OB27UAO2
03/04/2021,BBLS DD X1Q6OB282RO2
03/03/2021,BBLS DD X1Q6OB110882
03/02/2021,BBLS DD X1Q6OB01MA82
03/01/2021,BBLS DD X1Q6OAVJHT82
03/01/2021,BBLS DD X1Q6OAVNL4O2
03/01/2021,BBLS DD X1Q6OAVNNUO2
03/01/2021,BBLS DD X1Q6OAVP1H82
03/01/2021,BBLS DD X1Q6OB044OO2
03/01/2021,BBLS DD X1Q6OB27EV82
02/28/2021,BBLS DD X1Q6OAVELCO2
02/28/2021,BBLS DD X1Q6OAVEU9O2
02/28/2021,BBLS DD X1Q6OAVGASO2
02/25/2021,BBLS DD X1Q6OAUS13O2
02/25/2021,BBLS DD X1Q6OAV06J82
02/25/2021,BBLS DD X1Q6OAV1TC82
02/24/2021,BBLS DD X1Q6OATGO382
02/24/2021,BBLS DD X1Q6OAUJ0DO2
02/24/2021,BBLS DD X1Q6OAUJ5R82
02/24/2021,BBLS DD X1Q6OAUJ8GO2
02/24/2021,BBLS DD X1Q6OAUK1282
02/24/2021,BBLS DD X1Q6OAUKE082
02/24/2021,BBLS DD X1Q6OAUL06O2
02/24/2021,BBLS DD X1Q6OAUNIB82
02/23/2021,BBLS DD X1Q6OAU779O2
02/23/2021,BBLS DD X1Q6OAU7JB82
02/23/2021,BBLS DD X1Q6OAU9P7O2
02/23/2021,BBLS DD X1Q6OAU9T982
02/23/2021,BBLS DD X1Q6OAUA7D82
02/23/2021,BBLS DD X1Q6OAUFD582
02/23/2021,BBLS DD X1Q6OAV26382
02/22/2021,BBLS DD X1Q6OAU0S982
02/22/2021,BBLS DD X1Q6OAU12C82
02/22/2021,BBLS DD X1Q6OAU160O2
02/22/2021,BBLS DD X1Q6OAU1D2O2
02/22/2021,BBLS DD X1Q6OAU1Q4O2
02/22/2021,BBLS DD X1Q6OAU2GN82
02/22/2021,BBLS DD X1Q6OAU7FBO2
02/22/2021,BBLS DD X1Q6OAUAOQ82
02/21/2021,BBLS DD X1Q6OATJKBO2
02/21/2021,BBLS DD X1Q6OATK01O2
02/21/2021,BBLS DD X1Q6OATO46O2
02/21/2021,BBLS DD X1Q6OATOD3O2
02/21/2021,BBLS DD X1Q6OATP6J82
02/21/2021,BBLS DD X1Q6OATTTT82
02/21/2021,BBLS DD X1Q6OATU17O2
02/21/2021,BBLS DD X1Q6OAU01882
02/18/2021,BBLS DD X1Q6OAT9Q6O2
02/18/2021,BBLS DD X1Q6OATA4H82
02/17/2021,BBLS DD X1Q6OATC3N82
02/16/2021,BBLS DD X1Q6OASMAMO2
02/16/2021,BBLS DD X1Q6OASNKJO2
02/15/2021,BBLS DD X1Q6OASF5982
02/15/2021,BBLS DD X1Q6OASHK982
02/15/2021,BBLS DD X1Q6OASM6OO2
02/15/2021,BBLS DD X1Q6OATGO882
02/11/2021,BBLS DD X1Q6OAS0L182
02/10/2021,BBLS DD X1Q6OARS4S82
02/09/2021,BBLS DD X1Q6OARF2BO2
02/09/2021,BBLS DD X1Q6OARLM082
02/09/2021,BBLS DD X1Q6OARLM0O2
02/09/2021,BBLS DD X1Q6OARLM182
02/08/2021,BBLS DD X1Q6OAR2IL82
02/08/2021,BBLS DD X1Q6OAR3HE82
02/08/2021,BBLS DD X1Q6OAR63SO2
